회사명,종목코드,이벤트시작일,시장,match_status,기사수,키워드종류,대표제목,baseline_stock,baseline_index,price_30d,return_30d,excess_30d,price_60d,return_60d,excess_60d,price_90d,return_90d,excess_90d,price_180d,return_180d,excess_180d,price_365d,return_365d,excess_365d,min_price_1y,min_return_1y,min_days_1y,min_excess_1y,max_price_1y,max_return_1y,max_days_1y,max_excess_1y,상장폐지일,상장폐지사유,is_bankrupt_delist
AJ네트웍스,095570,2022-05-25,KOSPI,current_exact,1,구조조정,"AJ네트웍스, 외형 성장 자회사 구조조정 효과로 수익성 개선-유진",6256.166666666667,2679.8151666666668,6380.0,0.019793803447265335,0.1366731951913851,7030.0,0.12369129125929068,0.2267301762172147,8300.0,0.3266909982150943,0.41791936713680655,6190.0,-0.010576231451634444,0.08656299288914882,4415.0,-0.2942962943229347,-0.2476045790796384,4410.0,-0.29509550576764265,362.0,-0.2492956430781076,8390.0,0.34107680421983644,86.0,0.41090444345192034,,,False
AJ네트웍스,095570,2023-02-06,KOSPI,current_exact,1,구조조정,"AJ네트웍스, 구조조정 마무리 수순.. 렌탈 사업 확대 박차",6019.833333333333,2388.313833333333,5400.0,-0.10296519837204787,-0.12121915061994826,4660.0,-0.2258921897062488,-0.26864041033024144,4655.0,-0.22672277748553393,-0.27901748219456757,4340.0,-0.2790498075804978,-0.3596071296465607,4735.0,-0.21343337301697163,-0.29210233353814263,3635.0,-0.3961626844597026,256.0,-0.39058810998480986,6740.0,0.1196323264763699,0.0,0.09874890405065972,,,False
BGF리테일,282330,2025-11-10,KOSPI,current_exact,1,구조조정,"[리포트 브리핑]BGF리테일, '2026년 업계 구조조정 효과 기대' 목표가 150,000원 - 대신증권",110308.33333333333,3507.0688333333337,109700.0,-0.005514844753342851,-0.18456213367405727,103400.0,-0.06262748356878445,-0.3703634357145765,123300.0,0.11777593110221352,-0.39289872393853664,132700.0,0.20299161441414215,-1.0274293929104452,,,,102000.0,-0.07531918108332702,58.0,-0.3730011532031595,147800.0,0.3398806376067085,150.0,-0.3076518958532135,,,False
BGF리테일,282330,2026-01-08,KOSPI,current_exact,1,구조조정,"[리포트 브리핑]BGF리테일, '26년은 소비 회복과 업계 구조조정 효과 기대해 볼만' 목표가 150,000원 - 대신증권",107833.33333333333,4031.3450000000003,123300.0,0.14343122102009276,-0.1707802890342438,115500.0,0.07109737248840808,-0.23166138420445725,133600.0,0.2389489953632149,-0.21772117302971594,,,,,,,102300.0,-0.05131375579598141,0.0,-0.18055722168639743,147800.0,0.37063369397217927,91.0,-0.06263733591982934,,,False
BNK금융지주,138930,2016-05-01,KOSPI,current_exact,6,구조조정,"[금융인사이드]BNK금융, 조선 해운업 구조조정에 ‘좌불안석’",9169.666666666666,1960.290833333333,8750.0,-0.045766839943291227,-0.05755548184974335,8070.0,-0.11992438838198405,-0.12505585484380588,8980.0,-0.020684139736086293,-0.056045814385553894,9420.0,0.02730015631247973,-0.002863310077924286,9570.0,0.04365843905630884,-0.08865823674307327,7850.0,-0.143916536406267,66.0,-0.14025849076763097,9720.0,0.06001672180013817,176.0,0.015406419502307145,,,False
BNK금융지주,138930,2016-07-01,KOSPI,current_exact,5,구조조정,"BNK금융, ‘조선업 구조조정 피해기업 특례보증부 대출’ 지원",8850.833333333334,1980.016166666667,8980.0,0.014593729404010825,-0.010453456658527038,8860.0,0.0010356840222200958,-0.029127621883447086,8620.0,-0.026080406741361473,-0.07087995677870518,8770.0,-0.009132850014123006,-0.031594198604121715,10750.0,0.21457489878542502,0.005251439557777404,7850.0,-0.11307786460785241,5.0,-0.09949405296052305,10950.0,0.2371716410884097,363.0,0.027252227130762918,,,False
BNK금융지주,138930,2019-07-29,KOSPI,current_exact,2,구조조정,"BNK금융, 유암코와 부울경 기업 구조조정 지원한다",7216.833333333333,2092.6825,6430.0,-0.10902750513844939,-0.03658818383672302,7070.0,-0.020345950439943583,8.357004393300116e-05,7040.0,-0.02450289831643604,-0.024941330806792394,6910.0,-0.04251633911457009,-0.08267412702554078,5120.0,-0.29054756241195345,-0.369062817353876,3650.0,-0.494238008360084,238.0,-0.20263978454925757,7890.0,0.09327729151751707,144.0,0.03999758950825383,,,False
BNK금융지주,138930,2020-12-09,KOSPI,current_exact,5,희망퇴직,"BNK금융, 10년 이상 근무직원 대상 희망퇴직 진행",5563.166666666667,2445.540333333333,5780.0,0.03897660205518427,-0.2499737198982055,5810.0,0.04436921417657813,-0.2196622793406693,6590.0,0.184577129332814,-0.03238092260962677,8000.0,0.43802989903831735,0.10821335270179522,8740.0,0.5710476646993619,0.33223350215777736,5510.0,-0.009556907037358897,51.0,-0.2265517606627543,9170.0,0.6483417717726714,320.0,0.4132200447541976,,,False
BNK금융지주,138930,2025-12-17,KOSPI,current_exact,1,희망퇴직,[단독] BNK금융도 짐 싼다 지방은행 희망퇴직 행렬 가세,14806.333333333334,3869.079833333334,14940.0,0.009027668340124695,-0.242107022212267,22150.0,0.49598144937976985,0.028642897435528836,18480.0,0.24811454557734303,-0.2097204547257001,18020.0,0.21704675926968187,-0.9917419884769287,,,,14800.0,-0.0004277448839461462,33.0,-0.2680831594207097,22650.0,0.5297507823228798,65.0,0.02848168212037283,,,False
CJ,001040,2019-03-20,KOSPI,current_exact,1,구조조정,"CJ, 中외식사업 구조조정",122414.28333333334,2138.074833333333,123000.0,0.0047847085382328736,-0.031731864899444684,103500.0,-0.15451042818124305,-0.11598753270104911,102500.0,-0.16267940955147264,-0.14426806457906027,84300.0,-0.31135487048965016,-0.27587677021423884,55300.0,-0.5482553302263067,-0.23000882981148663,55300.0,-0.5482553302263067,365.0,-0.23000882981148663,131000.0,0.07013655950006914,0.0,0.05188408018631874,,,False
CJ,001040,2019-11-14,KOSPI,current_exact,1,구조조정,"CJ, 지주사 인력 구조조정",83095.0,2046.6715,95700.0,0.15169384439496958,0.09233966860271359,91200.0,0.09753896142968888,0.00832654996062776,88300.0,0.06263914796317471,-0.03102927904135444,77300.0,-0.06973945484084476,-0.008908246706075817,80300.0,-0.03363619953065766,-0.25213657929360445,53100.0,-0.36097238100968776,130.0,-0.08529966069282213,97000.0,0.16733858836271742,42.0,0.09343395833293489,,,False
CJ,001040,2020-03-12,KOSPI,current_exact,2,구조조정,"[리포트 브리핑]CJ, '4Q19 review: 구조조정 효과 및 턴어라운드 긍정적' 목표가 111,000원 - 케이프투자증권",89178.33333333333,2161.6548333333335,71800.0,-0.19487169903003343,-0.03948387847989776,78800.0,-0.11637729642850458,-0.011709876892129323,93100.0,0.043975554600332645,0.02823059562638619,82000.0,-0.08049414095352003,-0.19163823434061555,96300.0,0.0798587100753172,-0.33312820758629824,53100.0,-0.4045638888369746,11.0,-0.0903625543501011,116500.0,0.3063711290111575,309.0,-0.12119258394363186,,,False
CJ대한통운,000120,2022-08-10,KOSPI,current_exact,1,구조조정,"CJ대한통운, 구조조정 효과 결실 하반기도 고수익 기대-신영",118391.66666666667,2466.3768333333333,116500.0,-0.01597803899486172,-0.009151493632538421,80300.0,-0.32174280284366863,-0.21052426169211047,88500.0,-0.25248117125360736,-0.22517924706129855,89700.0,-0.24234532272823262,-0.2309168852922393,80500.0,-0.3200534947561062,-0.3748639214677314,69800.0,-0.4104314774406983,331.0,-0.4348937436488698,128000.0,0.0811571760399803,6.0,0.05393377458760695,,,False
CJ바이오사이언스,311690,2024-06-14,KOSDAQ,current_exact,1,구조조정,"[단독]CJ바이오사이언스, 英서 인수 9개 신약물질 구조조정 불가피",14516.833333333334,866.4866666666668,13050.0,-0.10104361603196288,-0.0853403545853546,12600.0,-0.1320421120308608,-0.014756214190539962,11640.0,-0.19817223682850948,-0.041843614730073475,10740.0,-0.2601692288263051,-0.040238935611560334,9650.0,-0.3352544746903021,-0.2322792413726129,8730.0,-0.39862917762138206,153.0,-0.1852079285927375,15320.0,0.0553265748958105,161.0,0.273998914535582,,,False
CJ제일제당,097950,2014-04-18,KOSPI,current_exact,2,구조조정,고성장 기대감 '원익IPS' vs 구조조정 모멘텀 'CJ제일제당',297900.0,1994.1979999999999,322500.0,0.0825780463242698,0.07207658157503216,338500.0,0.13628734474655935,0.13260064964406704,340000.0,0.1413225914736489,0.12793274753638673,384000.0,0.2890231621349446,0.3232665020640789,414500.0,0.3914065122524337,0.31492864997396386,292500.0,-0.01812688821752262,3.0,-0.02064519382208163,416500.0,0.39812017455521986,187.0,0.4268174252795711,,,False
CJ제일제당,097950,2014-11-03,KOSPI,current_exact,1,구조조정,"CJ제일제당, 수익성 개선..'가공식품 구조조정 효과'(상보)",381633.3333333333,2013.8171666666665,344000.0,-0.0986112324220455,-0.07680827662574408,303000.0,-0.20604419599965063,-0.16265536800028668,354000.0,-0.07240807057384924,-0.042049223862922314,421000.0,0.10315311380906644,0.04435292315951789,358500.0,-0.0606166477421608,-0.07778942484713314,303000.0,-0.20604419599965063,60.0,-0.16265536800028668,458500.0,0.20141497073980275,199.0,0.1472924639216977,,,False
CJ제일제당,097950,2015-05-07,KOSPI,current_exact,1,구조조정,"CJ제일제당, 바이오 성장에 제품 구조조정 효과..'실적 호조'",376375.0,2039.0653333333332,403000.0,0.07074061773497187,0.0579285384751278,395500.0,0.050813683161740286,0.04352374182260399,410000.0,0.08933909000332108,0.0939026187835007,358500.0,-0.04749252739953502,-0.05207044185576648,380000.0,0.009631351710395197,0.044576447469955593,334000.0,-0.11258718033875792,193.0,-0.0654845535797004,458500.0,0.21819993357688472,14.0,0.1771298092911826,,,False
CJ제일제당,097950,2017-02-21,KOSPI,current_exact,1,구조조정,"[종목플러스]CJ제일제당, 아지노모토 라이신 구조조정 '긍정적'",365025.0,2044.0473333333334,349000.0,-0.04390110266420111,-0.1068510473980313,346000.0,-0.0521197178275461,-0.11556867253211744,366500.0,0.0040408191219778455,-0.12314932096284092,353000.0,-0.03294294911307449,-0.18506891097110045,334500.0,-0.08362440928703518,-0.2722710518468455,319500.0,-0.12471748510376002,358.0,-0.3095383845545554,416000.0,0.13964796931717016,273.0,-0.0984349061283103,,,False
DL이앤씨,375500,2022-02-22,KOSPI,current_exact,1,희망퇴직,"[단독] DL이앤씨, 희망퇴직 신청하라더니 무더기 반려...직원들 ""낙인 찍힐라"" 멘붕",60414.4,2888.3074999999994,65351.0,0.0817123069996557,0.13663980346601168,59200.0,-0.02010116793347283,0.059937920702345715,49450.0,-0.18148653301199713,-0.09807176502070836,41300.0,-0.3163881458725072,-0.16896357283102892,34600.0,-0.42728885828544194,-0.26434654691450943,32250.0,-0.46618686935565035,314.0,-0.23676617921098964,68105.0,0.1272974655049126,20.0,0.21131120019209515,,,False
EDGC,245620,2023-05-08,KOSDAQ,current_exact,1,구조조정,"EDGC, 판관비 구조조정 성공 ""올해는 자산매각해 재도약 기반 마련""",2765.0,825.9604999999999,2653.0,-0.040506329113924044,-0.1068042937260334,2733.0,-0.011573236889692584,-0.06158712980587944,2762.0,-0.0010849909584086381,-0.08857040944997097,1392.0,-0.4965641952983725,-0.5128960901044802,741.0,-0.7320072332730561,-0.7868518656737582,630.0,-0.7721518987341772,262.0,-0.7694635135147873,3337.0,0.206871609403255,49.0,0.14205071300445615,,,False
EDGC,245620,2026-03-23,KOSDAQ,current_exact,1,구조조정,"EDGC, 회생절차 진행 감자 유상증자 등 자본 구조조정 단행",741.0,1056.9479999999999,741.0,0.0,-0.11748165472662797,741.0,0.0,-0.0985687091512546,741.0,0.0,0.08377706377229521,,,,,,,741.0,0.0,0.0,-0.03778993857786772,741.0,0.0,0.0,-0.03778993857786772,,,False
GS,078930,2015-05-13,KOSPI,current_exact,1,희망퇴직,"GS,에쓰오일에 이어 SK이노베이션도 희망퇴직(종합)",44592.5,2048.7228333333337,48550.0,0.08874810786567244,0.08706551488111636,49200.0,0.10332455009250441,0.09707813820190969,43700.0,-0.020014576442226817,0.010283730543662162,51800.0,0.16163031899983182,0.17286797055461767,53000.0,0.18854067388013673,0.22331005906702206,43550.0,-0.023378370802264903,91.0,0.012376994511914319,59900.0,0.34327521444189046,337.0,0.3592816906717564,,,False
GS리테일,007070,2014-09-30,KOSPI,current_exact,1,구조조정,"GS리테일, 적자 편의점 점포 구조조정 효과↑ '매수' - 현대증권",19989.866666666665,2041.9330000000002,21211.0,0.06108761772631466,0.10173684568825081,21852.0,0.0931538646247434,0.13072267809707583,21638.0,0.08244844054320866,0.13831364278050062,28395.0,0.42046970465035627,0.42629408772267074,52172.0,1.6099223606627362,1.648671428335378,19457.0,-0.02665683946532904,45.0,0.02074579323613579,57133.0,1.8580981030388735,335.0,1.9072882576619685,,,False
GS리테일,007070,2015-03-16,KOSPI,current_exact,1,구조조정,"[fn특징주]GS리테일, 담배값 인상 및 점포 구조조정에 신고가 경신",22882.833333333332,1944.9111666666665,29208.0,0.2764153623167296,0.18641185144515338,34639.0,0.5137548526187754,0.43067196631385674,34895.0,0.5249422784183195,0.47485832856868204,53113.0,1.321084947231185,1.3280010300308533,41310.0,0.8052834366373629,0.7923991292392614,26642.0,0.1642788990291122,1.0,0.12057570333045686,57133.0,1.4967624929896504,168.0,1.4985215279138675,,,False
GS리테일,007070,2017-02-03,KOSPI,current_exact,1,구조조정,"[로봇뉴스]GS리테일, ""슈퍼 구조조정과 호 "" 매수(유지)-NH투자증권",41123.28333333333,2024.8308333333332,44133.0,0.07318765484435619,0.045269684742327065,45330.0,0.10229525285148688,0.03499621511294326,44988.0,0.09397879627802097,-0.012898856464162778,41738.0,0.014948141705611206,-0.18398164543298523,32757.0,-0.20344395328356157,-0.4340405833724127,28267.0,-0.3126278422159061,272.0,-0.5701946266015978,49521.0,0.2042083215631696,97.0,0.07010370294688184,,,False
GS리테일,007070,2021-10-21,KOSPI,current_exact,3,희망퇴직,"GS리테일, 과 차장급 희망퇴직 실시 인력 재편 속도",28926.883333333335,3135.0570000000002,27540.0,-0.047944443836270056,-0.009091242762094942,26043.0,-0.09969561186739218,-0.04481399408500408,24632.0,-0.14847376690541036,-0.05508567220729166,24803.0,-0.14256231083772708,-0.009816080067441169,20227.0,-0.300754258005673,-0.006680816916723065,20227.0,-0.300754258005673,365.0,-0.006680816916723065,28395.0,-0.01838716349785352,18.0,0.03738757999165887,,,False
GS리테일,007070,2023-08-09,KOSPI,current_exact,1,구조조정,"[리포트 브리핑]GS리테일, '호텔 실적 호조, 공통 및 기타 구조조정 기대 이상' 목표가 30,000원 - 대신증권",19902.75,2586.3565000000003,20740.0,0.042067051035660885,0.057021099327147606,19244.0,-0.03309844117019001,0.03795769513584524,21467.0,0.07859466656617808,0.13365146171410158,19842.0,-0.0030523420130383894,-0.00496758455597468,17747.0,-0.10831417768901286,-0.09685926031779957,15874.0,-0.20242177588524202,251.0,-0.21142034201485327,21724.0,0.09150745499993729,91.0,0.15520188382287814,,,False
GS리테일,007070,2024-12-24,KOSPI,current_exact,4,구조조정,"""GS리테일, 업계 점포 구조조정 효과 확인 필요""-대신",18660.45,2527.0535,15600.0,-0.16400729885935228,-0.1594314163147207,15950.0,-0.14525105235940183,-0.19203142325380507,15000.0,-0.19616086428783874,-0.23771776049126303,16960.0,-0.09112588388811638,-0.2840052590180848,21450.0,0.14948996406839066,-0.4763640196323897,13550.0,-0.2738653140733477,100.0,-0.25789671665346714,22850.0,0.22451495006819222,344.0,-0.37272072381049703,,,False
GS리테일,007070,2025-05-12,KOSPI,current_exact,1,구조조정,"[리포트 브리핑]GS리테일, '편의점 점포 본격 구조조정 시작되며 손익 부진' 목표가 20,000원 - 대신증권",14723.166666666666,2549.1333333333328,17080.0,0.16007652339283895,0.01967324907738499,17440.0,0.1845277850100182,-0.06129563209906497,17030.0,0.15668051483489753,-0.10130389816821483,20750.0,0.40934355154575,-0.1885485424992852,25650.0,0.7421523902240235,-1.2561803764679247,13620.0,-0.07492726881671741,9.0,-0.10491654621818747,25900.0,0.7591324330137312,364.0,-1.309455583828595,,,False
GS리테일,007070,2025-12-19,KOSPI,current_exact,1,구조조정,"""GS리테일, 점포 구조조정 따른 수익성 개선 이어질 것 목표가↑""-IBK",19539.5,3888.6835,20900.0,0.06962818905294399,-0.19163670946605338,22250.0,0.1387190050922491,-0.3212223863838122,19950.0,0.021008725914173798,-0.4610404045949046,23900.0,0.22316333580695513,-1.0563330541666693,,,,18460.0,-0.055247063640318284,80.0,-0.40579924923217725,29450.0,0.5072033573018757,147.0,-0.41971612585997065,,,False
GS리테일,007070,2026-02-04,KOSPI,current_exact,1,구조조정,"GS리테일, 편의점 구조조정 성공 사상 최대 매출 달성",21421.833333333332,4348.604,18770.0,-0.12379114766087551,-0.40808146243775556,21950.0,0.024655530572391227,-0.228696119750333,22450.0,0.04799620325057785,-0.650148764651765,,,,,,,18460.0,-0.13826236472135123,33.0,-0.34597638052964275,29450.0,0.37476562074518993,100.0,-0.3483574780699701,,,False
GS리테일,007070,2026-05-08,KOSPI,current_exact,1,구조조정,"GS리테일, 편의점 구조조정 성과 드러난 호실적에 '급등'",21674.666666666668,5839.121833333333,22850.0,0.05422613188976366,-0.2275436639165751,,,,,,,,,,,,,21450.0,-0.010365403543307172,49.0,-0.4508576967480131,29450.0,0.3587290846456692,7.0,0.07545735066261083,,,False
GS리테일,007070,2026-06-23,KOSPI,current_exact,2,구조조정,"[리포트 브리핑]GS리테일, '사업 구조조정 효과에 업황 개선까지' Not Rated - 하나증권",23990.833333333332,7097.876333333334,,,,,,,,,,,,,,,,21450.0,-0.10590850672131713,3.0,-0.2909404240145129,25050.0,0.044148806835944354,9.0,-0.03336926206626112,,,False
HMM,011200,2022-11-30,KOSPI,current_exact,5,"구조조정,희망퇴직","HMM, 희망퇴직 추진",19775.833333333332,2329.4579999999996,19350.0,-0.021533015886393225,0.023021554318349513,22100.0,0.11752559942690999,0.06557703456761654,22550.0,0.14028064556908681,0.10448176016312538,17500.0,-0.11508153891534278,-0.22500496316252838,15490.0,-0.21672074501706629,-0.3050812134178704,13950.0,-0.29459356959251604,327.0,-0.3064255064636682,23300.0,0.17820572247271516,58.0,0.11185466570328617,,,False
HMM,011200,2026-02-03,KOSPI,current_exact,7,희망퇴직,"HMM, 50세 이상 직원 대상 희망퇴직 시행 “조직 선순환 차원”",20050.833333333332,4327.5768333333335,21250.0,0.059806325589127685,-0.2305000548752898,20100.0,0.002452100910186772,-0.2569894318243946,21150.0,0.054819001704002446,-0.5481542711371767,,,,,,,18310.0,-0.08682099663355636,143.0,-1.0304514216816614,24500.0,0.22189435185570017,28.0,-0.11647818849703984,,,False
IBK투자증권,024110,2015-12-23,KOSPI,current_exact,1,희망퇴직,"IBK투자증권, 희망퇴직 실시 16~20개월치 위로금 지급",13675.0,2000.0086666666668,10950.0,-0.19926873857404026,-0.13897966649335258,11800.0,-0.13711151736745886,-0.09528736527211779,12200.0,-0.10786106032906762,-0.10626173392614857,11700.0,-0.1444241316270567,-0.13497983921899037,13350.0,-0.02376599634369292,-0.04162658561447263,10700.0,-0.21755027422303475,28.0,-0.14027127576536136,13850.0,0.01279707495429605,351.0,-0.0027335244131065917,,,False
IBK투자증권,024110,2024-02-29,KOSPI,current_exact,1,구조조정,"IBK투자증권, 구조조정 전문 인베스터유나이티드 등과 협약",12286.0,2563.316,13310.0,0.08334689890932778,0.011352653954745273,13950.0,0.13543871072765756,0.08701549642243722,13420.0,0.09230017906560306,0.047832778245727514,14260.0,0.16067068207716106,0.11154135116360986,15590.0,0.26892397851212757,0.2808366728502426,12720.0,0.035324759889304946,47.0,0.017256757348845575,15700.0,0.27787725866840307,14.0,0.21723549620134852,,,False
IBK투자증권,024110,2025-02-06,KOSPI,current_exact,1,구조조정,"IBK투자증권 ""롯데하이마트, 구조조정 마무리 단계 점진적 실적 개선 예상""",14659.666666666666,2480.7403333333336,15650.0,0.06755496941722194,0.03141669832852423,13790.0,-0.059323768162077295,0.0021660747221908805,15260.0,0.040951363150594666,0.0034385024064700342,19230.0,0.31176243206985155,0.022631136452589073,23000.0,0.5689306259805818,-0.48252954968472017,13600.0,-0.07228449942017778,61.0,-0.01322538252483152,23000.0,0.5689306259805818,364.0,-0.5125326898763374,,,False
KB국민은행,105560,2015-05-12,KOSPI,current_exact,20,희망퇴직,"KB국민은행, 희망퇴직 실시",38971.666666666664,2046.0410000000002,40000.0,0.02638669118590431,0.02122110555003487,36250.0,-0.06983706111277421,-0.07740240315626201,37800.0,-0.0300645768293204,-0.009111428774124963,36950.0,-0.051875294017020845,-0.04193365550635553,33700.0,-0.13526921267587555,-0.10304063074618774,28300.0,-0.2738314159859727,253.0,-0.17579281363147437,41500.0,0.06487619210537576,1.0,0.03158311537817449,,,False
KB국민은행,105560,2016-01-14,KOSPI,current_exact,1,구조조정,"KB국민은행, 지점 통폐합으로 인한 구조조정 논란",34870.0,1986.9671666666663,29650.0,-0.14969888156008027,-0.0869061143922284,32750.0,-0.06079724691712074,-0.05340046305816937,33650.0,-0.034987094924003426,-0.04956349750337852,33000.0,-0.05362776025236593,-0.055773157219586644,43850.0,0.2575279609979926,0.21232196321393237,28300.0,-0.18841410954975624,6.0,-0.11719140942629358,44400.0,0.27330083166045305,329.0,0.2511047762483647,,,False
KB국민은행,105560,2016-04-29,KOSPI,current_exact,1,구조조정,"KB국민은행, 구조조정 못하니..6개월 단위로 평가",31935.833333333332,1958.9226666666666,33350.0,0.04428150197009639,0.04009178408434688,32300.0,0.011403073872087388,0.022992437277278732,35800.0,0.12099783419878407,0.08925725842652277,42950.0,0.3448842731518931,0.3168242918832773,51300.0,0.6063460585027269,0.4732385409012152,31800.0,-0.004253320460297916,70.0,-0.006385785107532627,52000.0,0.6282650105680663,361.0,0.506806753240229,,,False
KB국민은행,105560,2016-06-24,KOSPI,current_exact,1,희망퇴직,"KB국민은행, 29일까지 '임금피크제 대상' 희망퇴직 접수",33738.333333333336,1983.9160000000002,36750.0,0.08926542508521451,0.07494828665798292,37300.0,0.10556735661710204,0.07229276232984416,38550.0,0.14261720100775577,0.10945853904827785,44000.0,0.30415452255100517,0.276913449844298,54900.0,0.6272291656375042,0.42321649574623876,31800.0,-0.05745195870177355,14.0,-0.04695957898408376,56300.0,0.6687249913550362,353.0,0.48023213177832047,,,False
KB국민은행,105560,2016-12-11,KOSPI,current_exact,18,희망퇴직,"KB국민은행, 10년차 이상 직원 희망퇴직 시행",40712.5,2012.1708333333333,43250.0,0.06232729505680079,0.045952360026019434,47600.0,0.1691740865827449,0.14248193610678705,50700.0,0.24531777709548663,0.19292701338879326,55900.0,0.3730426773104083,0.18940063233824933,59000.0,0.44918636782315025,0.22091590536655814,42400.0,0.04144918636782324,29.0,0.023255320290348713,60200.0,0.47866134479582434,225.0,0.260310517227754,,,False
KB국민은행,105560,2017-12-27,KOSPI,current_exact,4,희망퇴직,"KB국민은행, 임금피크제 대상자 희망퇴직 실시 ""27 36개월치 급여 지급키로""",58448.333333333336,2489.0115,67400.0,0.15315520830362983,0.11870438314673515,64100.0,0.09669508682882322,0.10929506878953332,61300.0,0.048789529213835614,0.06363538267815272,54500.0,-0.06755253927970573,-0.014868371287713789,45450.0,-0.2223901451424335,-0.03734821182874648,45200.0,-0.2266674270723431,348.0,-0.051810259879664367,68600.0,0.17368616156719607,27.0,0.1545667239912749,,,False
KB국민은행,105560,2019-01-11,KOSPI,current_exact,11,희망퇴직,"KB국민은행, 희망퇴직 노사합의",48071.666666666664,2074.726,46350.0,-0.035814582394341765,-0.08690759419445404,42950.0,-0.10654231529313862,-0.14628443063752616,45200.0,-0.05973719793364074,-0.13189805194520665,43350.0,-0.09822140554033898,-0.0905355713627175,46700.0,-0.028533786360642077,-0.10301783871261527,38250.0,-0.20431300488853443,214.0,-0.13254641980693804,50000.0,0.04011371909995498,336.0,-0.005928023279520689,,,False
KB국민은행,105560,2021-01-20,KOSPI,current_exact,3,희망퇴직,"KB국민은행, 22일까지 희망퇴직 접수 73년생까지 대상",45110.833333333336,2688.097166666666,43550.0,-0.034599966748563804,-0.19066680783435574,51400.0,0.13941588310272834,0.010193309737169587,53100.0,0.177100844217021,-0.021032928601087297,51100.0,0.1327655958472651,-0.07405089881937754,59500.0,0.31897363900024,0.25402701597700217,40300.0,-0.10664474534941726,9.0,-0.2138257047678611,62300.0,0.3810429867178984,358.0,0.27911481361056434,,,False
KB국민은행,105560,2022-12-29,KOSPI,current_exact,1,희망퇴직,KB국민은행도 희망퇴직 접수 시작 새해 초 은행원 수천명 떠난다,49269.166666666664,2345.041833333334,57300.0,0.1629991712193224,0.11804126677255788,50600.0,0.027011484532246444,0.0024498047157317515,48050.0,-0.024745023087461737,-0.06690980038958627,47550.0,-0.03489335791485537,-0.13567969072441177,53600.0,0.08790149349660892,-0.050589923607463616,46500.0,-0.056204861052382316,190.0,-0.13367391259950778,60000.0,0.2178001792872486,18.0,0.19442397938861178,,,False
KB국민은행,105560,2023-12-29,KOSPI,current_exact,1,희망퇴직,KB국민은행도 희망퇴직 접수 최대 31개월치 퇴직금으로 감소,53525.0,2467.777,55600.0,0.038766931340495026,0.02544603565178405,62400.0,0.16581036898645496,0.10207973206099519,70300.0,0.31340495095749654,0.20073553228636043,78900.0,0.47407753386268103,0.34267465588788837,82900.0,0.5488089677720691,0.5764804307932417,49300.0,-0.07893507706679126,24.0,-0.0775463778447788,101200.0,0.8907052779075197,340.0,0.8776072548689713,,,False
KB국민은행,105560,2024-12-26,KOSPI,current_exact,1,희망퇴직,"KB국민은행도 희망퇴직 신청 받는다 ""최대 31개월치 임금""",91280.0,2523.202666666666,91700.0,0.004601226993865115,0.0069128394313914265,82000.0,-0.10166520595968453,-0.15004314045774603,81800.0,-0.10385626643295354,-0.1517070930543588,112300.0,0.23028045574057843,0.0002405382177685933,124600.0,0.36503067484662566,-0.27165117182231735,70500.0,-0.22765118317265554,103.0,-0.15275721244127838,134700.0,0.4756792287467133,321.0,-0.16921044057301948,,,False
KB국민카드,105560,2018-01-12,KOSPI,current_exact,1,희망퇴직,"KB국민카드, 7년만에 첫 희망퇴직 실시 분사 이후 처음",59821.666666666664,2499.5116666666668,64300.0,0.07486139358649324,0.12052297948293833,62200.0,0.03975705569331067,0.04176611479618886,59200.0,-0.010391998439807204,0.01233310719749392,53800.0,-0.10066029587941938,-0.013086523135810046,44550.0,-0.25528654612319945,-0.08125588546748463,45200.0,-0.2444209177276906,332.0,-0.06609741853751538,68600.0,0.14674170451062896,11.0,0.1319034727760302,,,False
KB국민카드,105560,2021-12-21,KOSPI,current_exact,5,희망퇴직,"KB국민카드, 희망퇴직 단행 ""36개월치 임금 지급""",56146.666666666664,2988.2358333333336,59500.0,0.05972453099026365,0.10174123928777379,63300.0,0.12740441700308724,0.20920379528732025,57400.0,0.022322488720019074,0.12344765091856269,51400.0,-0.08454048919496548,0.11531182054297073,52300.0,-0.06851104250771789,0.15211606663109134,43700.0,-0.22168131085252907,283.0,0.056993425607082315,65800.0,0.17193065780099737,52.0,0.2524215717544086,,,False
KB국민카드,105560,2025-01-07,KOSPI,current_exact,1,희망퇴직,"허리띠 졸라매는 KB국민카드, 3년만에 희망퇴직",91293.33333333333,2506.273333333333,84900.0,-0.07003067036658384,-0.08219082315651649,78500.0,-0.1401343654155104,-0.1657168371331469,72300.0,-0.20804731999415793,-0.13699627741034826,114400.0,0.2531035489995619,0.03237875441743321,124700.0,0.3659266832189281,-0.44994070022687893,70500.0,-0.22776398422666855,91.0,-0.15911890428061326,134700.0,0.47546370673287575,309.0,-0.180536835905464,,,False
