Date,Open,High,Low,Close,Volume,Change
2017-05-10,61350.0,68267.0,54333.0,56138.0,543239.0,
2017-05-11,56137.0,58544.0,55235.0,55637.0,165670.0,-0.008924436210766329
2017-05-12,56338.0,56839.0,53631.0,53633.0,115797.0,-0.03601919585887092
2017-05-15,53030.0,53030.0,50424.0,50624.0,117696.0,-0.05610351835623595
2017-05-16,49922.0,50924.0,47716.0,49121.0,191568.0,-0.0296894753476612
2017-05-17,50824.0,55736.0,50824.0,54133.0,221770.0,0.10203375338449949
2017-05-18,54133.0,58142.0,53531.0,57041.0,158513.0,0.05371954260802103
2017-05-19,56438.0,57941.0,55937.0,57843.0,64424.0,0.014060062060623046
2017-05-22,57140.0,58844.0,56638.0,57843.0,46891.0,0.0
2017-05-23,58243.0,59446.0,57140.0,58244.0,70118.0,0.006932558823020907
2017-05-24,58644.0,59446.0,57741.0,59347.0,40340.0,0.018937572968889427
2017-05-25,60147.0,64458.0,60047.0,63657.0,124733.0,0.07262372150235064
2017-05-26,62754.0,64257.0,62553.0,62955.0,36934.0,-0.01102785239643711
2017-05-29,62954.0,63355.0,61550.0,62153.0,34025.0,-0.01273925820030175
2017-05-30,61752.0,61952.0,59144.0,60149.0,60997.0,-0.0322430132093382
2017-05-31,59546.0,60347.0,58243.0,58745.0,53253.0,-0.023342033949026564
2017-06-01,58744.0,63255.0,58544.0,62454.0,44739.0,0.06313728827985354
2017-06-02,62854.0,62854.0,60949.0,61552.0,30714.0,-0.014442629775514804
2017-06-05,61551.0,62754.0,60448.0,61852.0,20213.0,0.004873927735898009
2017-06-07,61551.0,63556.0,61350.0,63256.0,34730.0,0.02269934682791175
2017-06-08,63255.0,67164.0,62553.0,66966.0,66817.0,0.05865056279246228
2017-06-09,66463.0,68367.0,64959.0,66664.0,49857.0,-0.0045097512170355625
2017-06-12,66764.0,66764.0,64057.0,65060.0,39903.0,-0.024060962438497535
2017-06-13,63455.0,65360.0,62954.0,63858.0,85036.0,-0.01847525361205038
2017-06-14,63856.0,65761.0,63756.0,64860.0,40726.0,0.015691064549469225
2017-06-15,64859.0,64859.0,63155.0,63958.0,29348.0,-0.013906876349059516
2017-06-16,63756.0,63856.0,62152.0,62555.0,41163.0,-0.021936270677632153
2017-06-19,62653.0,63756.0,61851.0,63657.0,26738.0,0.01761649748221572
2017-06-20,63255.0,63455.0,61651.0,62555.0,30890.0,-0.01731152897560362
2017-06-21,62754.0,62754.0,60949.0,61652.0,25799.0,-0.014435296938693942
2017-06-22,61150.0,62253.0,59746.0,61753.0,43097.0,0.0016382274703172772
2017-06-23,61752.0,62653.0,61250.0,62655.0,22168.0,0.014606577818081723
2017-06-26,62653.0,62854.0,61350.0,62153.0,22408.0,-0.008012129917803867
2017-06-27,61651.0,62854.0,61450.0,61552.0,20793.0,-0.00966968609721175
2017-06-28,61150.0,62152.0,61150.0,61753.0,23160.0,0.0032655315830516507
2017-06-29,61752.0,62352.0,61551.0,61953.0,23162.0,0.0032387090505725524
2017-06-30,61651.0,62553.0,61651.0,62454.0,22156.0,0.008086775458815643
2017-07-03,62453.0,63756.0,61952.0,62755.0,18812.0,0.004819547186729389
2017-07-04,62553.0,63355.0,62453.0,62955.0,13764.0,0.00318699705202774
2017-07-05,62553.0,63355.0,62453.0,62955.0,10004.0,0.0
2017-07-06,62553.0,63455.0,62453.0,63356.0,14302.0,0.006369629100150931
2017-07-07,63455.0,63856.0,62754.0,62955.0,20872.0,-0.006329313719300456
2017-07-10,63655.0,63655.0,61049.0,61652.0,21937.0,-0.02069732348502895
2017-07-11,61651.0,61752.0,60147.0,60450.0,21790.0,-0.01949652890417175
2017-07-12,60548.0,61150.0,58544.0,59447.0,19462.0,-0.01659222497932178
2017-07-13,59546.0,60448.0,59546.0,60048.0,16745.0,0.01010984574494933
2017-07-14,59446.0,61150.0,58944.0,61050.0,9553.0,0.016686650679456516
2017-07-17,61350.0,61752.0,60649.0,61552.0,15854.0,0.00822276822276824
2017-07-18,61651.0,61651.0,60548.0,61352.0,10582.0,-0.0032492851572654136
2017-07-19,61250.0,61952.0,60849.0,61953.0,13832.0,0.009795931672968994
2017-07-20,62253.0,64358.0,61752.0,64158.0,68169.0,0.03559149677981699
2017-07-21,64157.0,65560.0,63556.0,65261.0,44082.0,0.017191932416845912
2017-07-24,64658.0,64758.0,62754.0,62955.0,22900.0,-0.03533503930371895
2017-07-25,62954.0,64257.0,62954.0,63356.0,24920.0,0.006369629100150931
2017-07-26,64157.0,65761.0,63756.0,65261.0,48466.0,0.03006818612286133
2017-07-27,65260.0,66263.0,64157.0,65963.0,40838.0,0.010756807281531167
2017-07-28,66061.0,66463.0,63957.0,65361.0,22196.0,-0.009126328396222072
2017-07-31,65260.0,66061.0,63655.0,64961.0,24227.0,-0.00611985740732246
2017-08-01,64758.0,68769.0,62553.0,66464.0,77008.0,0.02313695909853597
2017-08-02,66563.0,69069.0,66463.0,67366.0,44676.0,0.01357125662012515
2017-08-03,68166.0,70272.0,67064.0,69872.0,44945.0,0.03719977436689126
2017-08-04,69269.0,70572.0,68769.0,70374.0,19601.0,0.007184566063659359
2017-08-07,70272.0,70272.0,66061.0,66063.0,22369.0,-0.061258419302583356
2017-08-08,66563.0,67365.0,65661.0,66163.0,14047.0,0.0015137066133841248
2017-08-09,65961.0,66162.0,64658.0,65662.0,12208.0,-0.0075722080316793505
2017-08-10,65661.0,65761.0,61551.0,63958.0,28834.0,-0.02595108281806824
2017-08-11,63556.0,63957.0,62152.0,63356.0,7005.0,-0.009412426905156535
2017-08-14,62954.0,64157.0,60548.0,60850.0,16696.0,-0.039554264789443794
2017-08-16,61150.0,61752.0,59245.0,60048.0,24151.0,-0.013179950698438803
2017-08-17,60247.0,61049.0,59446.0,60750.0,18600.0,0.011690647482014427
2017-08-18,60347.0,60849.0,59546.0,60650.0,311224.0,-0.0016460905349794386
2017-08-21,60047.0,62553.0,60047.0,61050.0,15257.0,0.0065952184666115965
2017-08-22,61651.0,61752.0,60849.0,61552.0,9597.0,0.00822276822276824
2017-08-23,62052.0,62052.0,59947.0,60048.0,16355.0,-0.024434624382635772
2017-08-24,60548.0,60548.0,59346.0,59847.0,11447.0,-0.0033473221422861688
2017-08-25,60147.0,60147.0,59546.0,59547.0,9836.0,-0.005012782595618881
2017-08-28,59346.0,59847.0,59044.0,59146.0,8429.0,-0.006734176364888267
2017-08-29,58744.0,59144.0,57140.0,57843.0,17421.0,-0.02203023027761808
2017-08-30,57641.0,57741.0,54734.0,55136.0,79985.0,-0.0467990940995453
2017-08-31,55436.0,55535.0,54133.0,54435.0,35400.0,-0.012714016250725435
2017-09-01,54734.0,55035.0,52127.0,52730.0,87253.0,-0.031321759897125045
2017-09-04,51024.0,55535.0,50924.0,55336.0,55025.0,0.049421581642328904
2017-09-05,55436.0,55436.0,50122.0,50424.0,126079.0,-0.08876680641896773
2017-09-06,50424.0,51225.0,49922.0,50324.0,22548.0,-0.0019831826114549145
2017-09-07,50424.0,50624.0,48819.0,48921.0,35415.0,-0.027879341864716634
2017-09-08,49020.0,49321.0,45712.0,46415.0,78783.0,-0.05122544510537397
2017-09-11,46714.0,47616.0,45411.0,46916.0,39160.0,0.01079392437789517
2017-09-12,46915.0,47516.0,46313.0,47016.0,21108.0,0.002131469008440634
2017-09-13,46815.0,47516.0,46112.0,46415.0,13289.0,-0.01278288242300496
2017-09-14,46613.0,48418.0,46513.0,47918.0,18960.0,0.03238177313368529
2017-09-15,47616.0,49421.0,47115.0,49422.0,29064.0,0.03138695271088099
2017-09-18,49621.0,49621.0,48518.0,49121.0,13155.0,-0.006090405082756711
2017-09-19,49020.0,51024.0,48719.0,51026.0,26949.0,0.038781783758474075
2017-09-20,51024.0,51326.0,48619.0,51227.0,25494.0,0.0039391682671579
2017-09-21,51225.0,51225.0,50022.0,50825.0,12135.0,-0.007847424209889264
2017-09-22,50924.0,52428.0,50323.0,51727.0,24667.0,0.017747171667486406
2017-09-25,52227.0,52328.0,50022.0,50124.0,21384.0,-0.030989618574438826
2017-09-26,49922.0,52829.0,49621.0,52730.0,43493.0,0.05199106216582883
2017-09-27,52729.0,53492.0,50768.0,51096.0,22098.0,-0.03098805234212021
2017-09-28,51313.0,51313.0,48262.0,49571.0,24193.0,-0.029845780491623564
2017-09-29,49569.0,50768.0,49569.0,50115.0,11259.0,0.010974158278025392
2017-10-10,51095.0,52293.0,50441.0,52186.0,14322.0,0.04132495260899938
2017-10-11,52184.0,52511.0,50768.0,51967.0,15899.0,-0.004196527804391947
2017-10-12,51967.0,53056.0,51422.0,52730.0,7100.0,0.014682394596570836
2017-10-13,53056.0,53056.0,52184.0,52839.0,6579.0,0.0020671344585625473
2017-10-16,53056.0,55670.0,52402.0,54582.0,15918.0,0.03298699823993645
2017-10-17,53928.0,55452.0,53709.0,55127.0,11726.0,0.009984976732255957
2017-10-18,55344.0,55344.0,53165.0,53166.0,11229.0,-0.03557240553630703
2017-10-19,53165.0,53709.0,52402.0,53384.0,9381.0,0.004100364894857655
2017-10-20,53600.0,53600.0,52293.0,53166.0,3921.0,-0.004083620560467516
2017-10-23,53165.0,53492.0,51857.0,53275.0,9827.0,0.0020501824474288277
2017-10-24,52402.0,52511.0,50441.0,50551.0,28164.0,-0.05113092444861567
2017-10-25,50768.0,51204.0,50223.0,50878.0,14316.0,0.0064687147633082365
2017-10-26,50877.0,50877.0,49788.0,50442.0,13021.0,-0.00856951924210858
2017-10-27,50114.0,51204.0,50114.0,51205.0,9857.0,0.015126283652511896
2017-10-30,51204.0,51313.0,50551.0,50661.0,8932.0,-0.01062396250366171
2017-10-31,50877.0,51748.0,50441.0,51423.0,14488.0,0.01504115591875399
2017-11-01,51640.0,52075.0,50768.0,51531.0,14394.0,0.002100227524648446
2017-11-02,51748.0,52293.0,51748.0,52294.0,15992.0,0.01480662125710741
2017-11-03,52184.0,52184.0,50985.0,51205.0,12807.0,-0.020824568784181707
2017-11-06,51313.0,51422.0,50006.0,51423.0,12745.0,0.004257396738599706
