Date,Open,High,Low,Close,Volume,Change
2014-04-11,23862.0,24300.0,23645.0,23647.0,131251.0,
2014-04-14,23497.0,24007.0,22771.0,22991.0,252571.0,-0.027741362540702807
2014-04-15,23279.0,23424.0,22989.0,23100.0,148475.0,0.00474098560306202
2014-04-16,22917.0,22953.0,22263.0,22555.0,241024.0,-0.02359307359307361
2014-04-17,22699.0,22844.0,22263.0,22555.0,127869.0,0.0
2014-04-18,22843.0,22916.0,22371.0,22518.0,84132.0,-0.0016404344934604076
2014-04-21,22734.0,22734.0,22299.0,22373.0,73836.0,-0.006439293010036429
2014-04-22,22553.0,22918.0,22444.0,22919.0,100338.0,0.02440441603718768
2014-04-23,22880.0,23026.0,22553.0,22555.0,71345.0,-0.01588201928530908
2014-04-24,22370.0,22479.0,21788.0,21791.0,112671.0,-0.0338727554865883
2014-04-25,21825.0,22152.0,21099.0,21100.0,109035.0,-0.031710339130833876
2014-04-28,20918.0,21718.0,20881.0,21646.0,57698.0,0.025876777251184757
2014-04-29,21570.0,21607.0,21389.0,21464.0,33421.0,-0.008408019957497959
2014-04-30,21787.0,22442.0,21460.0,21536.0,105893.0,0.003354453969437232
2014-05-02,21460.0,21787.0,21316.0,21536.0,48152.0,0.0
2014-05-07,21427.0,21572.0,20372.0,20445.0,110708.0,-0.050659361069836595
2014-05-08,20443.0,20479.0,19571.0,19609.0,117385.0,-0.04089019320127174
2014-05-09,19607.0,20699.0,19607.0,20264.0,112264.0,0.033403029221275915
2014-05-12,20043.0,20806.0,20043.0,20554.0,79788.0,0.014311093564942645
2014-05-13,20479.0,20770.0,20370.0,20590.0,64335.0,0.0017514838960785983
2014-05-14,20406.0,20843.0,19097.0,19244.0,294559.0,-0.06537153958232156
2014-05-15,19133.0,19243.0,18588.0,18953.0,170779.0,-0.015121596341716947
2014-05-16,18660.0,18986.0,18660.0,18771.0,122737.0,-0.009602701419300419
2014-05-19,18695.0,18768.0,17277.0,17352.0,383056.0,-0.07559533322678602
2014-05-20,17276.0,17349.0,16294.0,16879.0,242311.0,-0.027259105578607667
2014-05-21,16880.0,17279.0,16661.0,16662.0,170012.0,-0.012856211860892253
2014-05-22,16696.0,17096.0,16696.0,16807.0,118154.0,0.008702436682270998
2014-05-23,16806.0,17242.0,16806.0,16916.0,86750.0,0.006485392991015582
2014-05-26,16950.0,16987.0,16150.0,16153.0,180487.0,-0.045105225821707284
2014-05-27,16185.0,16584.0,16075.0,16297.0,113194.0,0.008914752677521287
2014-05-28,16550.0,16550.0,16223.0,16261.0,63773.0,-0.002208995520648016
2014-05-29,16259.0,16294.0,15750.0,15898.0,113295.0,-0.022323350347457138
2014-05-30,16004.0,16222.0,15496.0,15497.0,126954.0,-0.025223298528116778
2014-06-02,15350.0,15895.0,15314.0,15461.0,141692.0,-0.002323030263921999
2014-06-03,15497.0,15715.0,14551.0,14661.0,258098.0,-0.05174309553069012
2014-06-05,14548.0,14657.0,13603.0,13969.0,312486.0,-0.047200054566537086
2014-06-09,13748.0,14329.0,13675.0,13751.0,227090.0,-0.015605984680363671
2014-06-10,13786.0,14003.0,13713.0,13860.0,140165.0,0.007926696240273534
2014-06-11,13930.0,14512.0,13858.0,13969.0,224919.0,0.007864357864357796
2014-06-12,13965.0,14329.0,13639.0,13751.0,138106.0,-0.015605984680363671
2014-06-13,13786.0,13966.0,13676.0,13787.0,104275.0,0.0026179914188058095
2014-06-16,13894.0,14257.0,13859.0,14188.0,147369.0,0.02908537027634739
2014-06-17,14111.0,14220.0,13858.0,13896.0,129219.0,-0.02058077248378909
2014-06-18,13931.0,14330.0,13749.0,14297.0,135052.0,0.028857225100748396
2014-06-19,14477.0,16405.0,14440.0,16407.0,1322198.0,0.14758340910680556
2014-06-20,16512.0,16986.0,15640.0,15861.0,1069751.0,-0.03327847869811662
2014-06-23,15931.0,15967.0,15241.0,15279.0,404179.0,-0.03669377718933231
2014-06-24,15424.0,17207.0,15424.0,16589.0,1417121.0,0.08573859545781781
2014-06-25,16805.0,17423.0,16295.0,16407.0,600042.0,-0.010971125444571683
2014-06-26,16513.0,17059.0,16223.0,16407.0,297560.0,0.0
2014-06-27,16551.0,17495.0,16442.0,17025.0,630684.0,0.03766684951545063
2014-06-30,17316.0,17859.0,16988.0,17717.0,602153.0,0.04064610866372975
2014-07-01,17533.0,17932.0,17316.0,17717.0,432601.0,0.0
2014-07-02,17861.0,17861.0,17462.0,17462.0,286067.0,-0.014392955918044792
2014-07-03,17276.0,17459.0,16731.0,16952.0,415294.0,-0.029206276486084093
2014-07-04,17168.0,17423.0,16623.0,16770.0,344875.0,-0.010736196319018454
2014-07-07,16694.0,16767.0,16041.0,16225.0,327154.0,-0.03249850924269526
2014-07-08,16296.0,16880.0,16078.0,16589.0,398250.0,0.02243451463790458
2014-07-09,16333.0,16950.0,16077.0,16625.0,363452.0,0.0021701127252999886
2014-07-10,16806.0,18005.0,16769.0,17644.0,1038508.0,0.06129323308270673
2014-07-11,17641.0,20186.0,17350.0,19644.0,1572953.0,0.11335298118340509
2014-07-14,19716.0,21607.0,19207.0,20009.0,1881174.0,0.01858073712074937
2014-07-15,20006.0,21316.0,19134.0,19244.0,1075923.0,-0.03823279524214107
2014-07-16,19389.0,20225.0,18551.0,20227.0,794872.0,0.05108085637081694
2014-07-17,20732.0,21060.0,20078.0,20153.0,802749.0,-0.0036584762940623516
2014-07-18,20151.0,20588.0,19498.0,19682.0,473348.0,-0.02337121024165134
2014-07-21,19352.0,19678.0,18297.0,18734.0,846098.0,-0.0481658368052027
2014-07-22,19061.0,19570.0,18807.0,19062.0,449953.0,0.01750827372691366
2014-07-23,20333.0,21898.0,19280.0,19281.0,2863934.0,0.01148882593641809
2014-07-24,19605.0,20514.0,19279.0,19972.0,765369.0,0.03583839012499346
2014-07-25,20115.0,20406.0,19861.0,19936.0,300566.0,-0.0018025235329460765
2014-07-28,19789.0,20552.0,19606.0,19936.0,335191.0,0.0
2014-07-29,20226.0,21354.0,20044.0,20373.0,926825.0,0.02192014446227919
2014-07-30,20370.0,20406.0,19461.0,19717.0,368072.0,-0.03219947970352921
2014-07-31,19570.0,20115.0,18333.0,19062.0,401118.0,-0.033220063904245034
2014-08-01,18624.0,19823.0,18624.0,19171.0,265791.0,0.0057181827720071965
2014-08-04,19425.0,19750.0,19353.0,19427.0,199910.0,0.013353502686349161
2014-08-05,19570.0,20042.0,18770.0,19062.0,338280.0,-0.018788284346528017
