Date,Open,High,Low,Close,Volume,Change
2014-04-11,49350.0,50100.0,49250.0,49950.0,217691.0,
2014-04-14,49600.0,49950.0,49150.0,49850.0,140573.0,-0.002002002002001957
2014-04-15,49900.0,50100.0,49300.0,49350.0,151128.0,-0.010030090270812475
2014-04-16,49350.0,49500.0,49050.0,49300.0,99351.0,-0.0010131712259371373
2014-04-17,49750.0,50100.0,49300.0,49600.0,127581.0,0.006085192697768749
2014-04-18,49850.0,50300.0,49550.0,49600.0,138231.0,0.0
2014-04-21,49500.0,49600.0,49150.0,49450.0,90510.0,-0.003024193548387122
2014-04-22,49400.0,49500.0,48950.0,49450.0,113916.0,0.0
2014-04-23,49400.0,49550.0,49050.0,49350.0,136179.0,-0.002022244691607722
2014-04-24,49150.0,49300.0,48450.0,48700.0,265550.0,-0.01317122593718334
2014-04-25,48450.0,48550.0,48050.0,48450.0,117429.0,-0.005133470225872738
2014-04-28,48450.0,48900.0,48250.0,48250.0,104628.0,-0.0041279669762641635
2014-04-29,48300.0,48650.0,48200.0,48300.0,65275.0,0.0010362694300518616
2014-04-30,48350.0,48500.0,47900.0,48100.0,150930.0,-0.0041407867494823725
2014-05-02,48100.0,48500.0,47900.0,48400.0,102159.0,0.006237006237006293
2014-05-07,48950.0,49000.0,47450.0,47800.0,188136.0,-0.012396694214875992
2014-05-08,47550.0,47800.0,46500.0,46800.0,311527.0,-0.02092050209205021
2014-05-09,46750.0,46800.0,44850.0,45000.0,585224.0,-0.038461538461538436
2014-05-12,45000.0,45000.0,44550.0,44650.0,448904.0,-0.007777777777777772
2014-05-13,45100.0,45450.0,44600.0,45100.0,415657.0,0.010078387458006821
2014-05-14,45200.0,45550.0,45000.0,45350.0,277580.0,0.005543237250554389
2014-05-15,45450.0,45500.0,45050.0,45300.0,186844.0,-0.0011025358324145973
2014-05-16,45050.0,45700.0,45000.0,45550.0,327450.0,0.0055187637969094094
2014-05-19,45600.0,46550.0,45600.0,46100.0,394549.0,0.01207464324917673
2014-05-20,46000.0,46300.0,45200.0,45450.0,218720.0,-0.014099783080260275
2014-05-21,45400.0,45700.0,45100.0,45500.0,159826.0,0.0011001100110010764
2014-05-22,45550.0,46150.0,45500.0,45750.0,309875.0,0.005494505494505475
2014-05-23,45850.0,45900.0,45450.0,45450.0,180594.0,-0.006557377049180357
2014-05-26,45450.0,45950.0,45400.0,45450.0,186164.0,0.0
2014-05-27,45700.0,46150.0,45400.0,45700.0,233409.0,0.005500550055005604
2014-05-28,45500.0,45950.0,45350.0,45500.0,199170.0,-0.004376367614879695
2014-05-29,45450.0,45450.0,43850.0,44100.0,558323.0,-0.03076923076923077
2014-05-30,44100.0,44200.0,43150.0,43350.0,422398.0,-0.017006802721088454
