Date,Open,High,Low,Close,Volume,Change
2006-02-02,3714.0,3784.0,3605.0,3705.0,135010.0,
2006-02-03,3585.0,3664.0,3565.0,3605.0,181433.0,-0.026990553306342813
2006-02-06,3510.0,3870.0,3480.0,3670.0,245663.0,0.018030513176144236
2006-02-07,3620.0,3700.0,3610.0,3650.0,115073.0,-0.00544959128065392
2006-02-08,3600.0,3710.0,3590.0,3600.0,134440.0,-0.013698630136986356
2006-02-09,3615.0,3674.0,3585.0,3635.0,88495.0,0.009722222222222188
2006-02-10,3600.0,3690.0,3600.0,3660.0,128057.0,0.00687757909215958
2006-02-13,3680.0,3790.0,3670.0,3740.0,150820.0,0.021857923497267784
2006-02-14,3740.0,3790.0,3680.0,3770.0,110829.0,0.008021390374331583
2006-02-15,3850.0,3900.0,3710.0,3770.0,165288.0,0.0
2006-02-16,3685.0,3744.0,3565.0,3685.0,137652.0,-0.022546419098143256
2006-02-17,3700.0,3700.0,3600.0,3620.0,192240.0,-0.01763907734056991
2006-02-20,3650.0,3850.0,3610.0,3700.0,195530.0,0.022099447513812098
2006-02-21,3665.0,3725.0,3665.0,3735.0,151430.0,0.009459459459459474
2006-02-22,3684.0,3714.0,3595.0,3635.0,219365.0,-0.02677376171352075
2006-02-23,3635.0,3704.0,3635.0,3665.0,173593.0,0.008253094910591452
2006-02-24,3635.0,3825.0,3635.0,3845.0,321378.0,0.049113233287858105
2006-02-27,3790.0,3990.0,3790.0,3990.0,217810.0,0.03771131339401812
2006-02-28,4010.0,4060.0,3920.0,3970.0,232320.0,-0.005012531328320802
2006-03-02,3944.0,3954.0,3845.0,3885.0,208840.0,-0.021410579345088165
2006-03-03,3820.0,3840.0,3610.0,3700.0,260539.0,-0.04761904761904767
2006-03-06,3660.0,3700.0,3610.0,3630.0,214965.0,-0.018918918918918948
2006-03-07,3610.0,3630.0,3540.0,3580.0,176377.0,-0.01377410468319562
2006-03-08,3520.0,4080.0,3520.0,3730.0,446597.0,0.04189944134078205
2006-03-09,3734.0,3734.0,3645.0,3665.0,125347.0,-0.017426273458445052
2006-03-10,3650.0,3720.0,3620.0,3650.0,151275.0,-0.004092769440654842
2006-03-13,3635.0,3704.0,3635.0,3675.0,130402.0,0.006849315068493178
2006-03-14,3665.0,3684.0,3615.0,3675.0,107570.0,0.0
