Date,Open,High,Low,Close,Volume,Change
2014-04-11,37300.0,37550.0,37200.0,37350.0,834574.0,
2014-04-14,37300.0,37550.0,37150.0,37450.0,515905.0,0.0026773761713521083
2014-04-15,37550.0,37650.0,37000.0,37000.0,798766.0,-0.012016021361815787
2014-04-16,36900.0,37150.0,36750.0,37000.0,519331.0,0.0
2014-04-17,37200.0,37350.0,36500.0,36950.0,878323.0,-0.0013513513513513375
2014-04-18,36950.0,37150.0,36900.0,37000.0,537896.0,0.0013531799729364913
2014-04-21,36900.0,37000.0,36700.0,36900.0,310430.0,-0.002702702702702675
2014-04-22,36750.0,36950.0,36200.0,36300.0,1575304.0,-0.016260162601625994
2014-04-23,36550.0,36550.0,36150.0,36150.0,877847.0,-0.004132231404958664
2014-04-24,36250.0,36300.0,36000.0,36150.0,639515.0,0.0
2014-04-25,36100.0,36250.0,35750.0,35800.0,982941.0,-0.009681881051175623
2014-04-28,35550.0,35600.0,35000.0,35050.0,2219925.0,-0.020949720670391025
2014-04-29,35050.0,35150.0,34800.0,34950.0,1227820.0,-0.0028530670470755526
2014-04-30,35300.0,35500.0,35050.0,35200.0,1056887.0,0.007153075822603716
2014-05-02,35500.0,35550.0,35100.0,35300.0,661200.0,0.0028409090909091717
2014-05-07,36000.0,36000.0,34800.0,34800.0,934002.0,-0.014164305949008527
2014-05-08,34850.0,35450.0,34600.0,35400.0,1213264.0,0.01724137931034475
2014-05-09,35050.0,35600.0,35000.0,35550.0,495924.0,0.004237288135593209
2014-05-12,35600.0,35650.0,35150.0,35500.0,601743.0,-0.0014064697609000865
2014-05-13,35700.0,36050.0,35450.0,35950.0,757332.0,0.012676056338028152
2014-05-14,36300.0,37000.0,36100.0,37000.0,1737031.0,0.029207232267037586
2014-05-15,36900.0,37300.0,36600.0,36950.0,1224592.0,-0.0013513513513513375
2014-05-16,36850.0,37000.0,36650.0,36950.0,688355.0,0.0
2014-05-19,37050.0,37200.0,36650.0,37100.0,935631.0,0.004059539918809252
2014-05-20,36900.0,37000.0,36300.0,36750.0,1135716.0,-0.009433962264150941
2014-05-21,36600.0,36650.0,35200.0,35400.0,2573758.0,-0.03673469387755102
2014-05-22,35550.0,35950.0,35450.0,35800.0,1129794.0,0.011299435028248483
2014-05-23,35800.0,36200.0,35500.0,35700.0,1021830.0,-0.0027932960893854997
2014-05-26,35700.0,35800.0,35300.0,35500.0,754638.0,-0.0056022408963585235
2014-05-27,35700.0,35750.0,35000.0,35150.0,945854.0,-0.009859154929577452
2014-05-28,35350.0,35450.0,35100.0,35300.0,912271.0,0.004267425320056972
2014-05-29,35400.0,35400.0,35050.0,35200.0,643214.0,-0.0028328611898017497
2014-05-30,35100.0,35350.0,34750.0,34750.0,1165128.0,-0.01278409090909094
2014-06-02,34750.0,35000.0,34500.0,34650.0,856386.0,-0.0028776978417266452
2014-06-03,34550.0,34600.0,34000.0,34300.0,1453849.0,-0.010101010101010055
2014-06-05,34600.0,34600.0,34250.0,34400.0,1171735.0,0.00291545189504383
2014-06-09,34700.0,35450.0,34650.0,35050.0,1139461.0,0.018895348837209225
