Date,Open,High,Low,Close,Volume,Change
2011-05-17,49116.0,50092.0,43876.0,43876.0,489827.0,
2011-05-18,46907.0,48294.0,42746.0,44133.0,893960.0,0.005857416355182776
2011-05-19,44287.0,45212.0,40896.0,42232.0,965974.0,-0.043074343461808606
2011-05-20,41872.0,43054.0,41769.0,42284.0,264838.0,0.0012312938056449063
2011-05-23,42026.0,43054.0,40690.0,40691.0,301540.0,-0.03767382461451141
2011-05-24,40074.0,41358.0,38533.0,40948.0,256089.0,0.006315892949300794
2011-05-25,41101.0,42026.0,40279.0,40280.0,192820.0,-0.016313373058513214
2011-05-26,40793.0,42643.0,40639.0,42335.0,233488.0,0.05101787487586895
2011-05-27,42694.0,43259.0,42334.0,43106.0,193299.0,0.01821188142199115
2011-05-30,43259.0,43670.0,42386.0,42540.0,105994.0,-0.01313042267897735
2011-05-31,42489.0,42951.0,41358.0,41924.0,322823.0,-0.014480488951574944
2011-06-01,41821.0,42797.0,41512.0,41718.0,202198.0,-0.0049136532773590424
2011-06-02,40485.0,40999.0,39817.0,39920.0,237127.0,-0.04309890215254808
2011-06-03,40074.0,40742.0,38070.0,38276.0,286476.0,-0.04118236472945891
2011-06-07,37916.0,38635.0,36066.0,36324.0,399363.0,-0.050998014421569704
2011-06-08,35964.0,36323.0,33909.0,34063.0,721550.0,-0.06224534742869725
2011-06-09,34011.0,35296.0,34011.0,34680.0,358267.0,0.018113495581716155
2011-06-10,34782.0,35142.0,32110.0,32265.0,608413.0,-0.06963667820069208
2011-06-13,31288.0,31751.0,29593.0,30313.0,692075.0,-0.06049899271656589
2011-06-14,30209.0,32316.0,30209.0,31803.0,715553.0,0.049153828390459564
2011-06-15,32367.0,32470.0,30723.0,31597.0,491118.0,-0.006477376348143271
2011-06-16,30415.0,31186.0,30415.0,30672.0,310562.0,-0.029274931164351092
2011-06-17,30826.0,31237.0,29542.0,29902.0,407684.0,-0.025104329681794435
2011-06-20,29901.0,30415.0,29079.0,29491.0,266091.0,-0.013744900006688487
2011-06-21,30004.0,30312.0,29182.0,30210.0,366752.0,0.02438031941948382
2011-06-22,30775.0,31083.0,30107.0,30107.0,399028.0,-0.003409467063886118
2011-06-23,30518.0,32676.0,30312.0,31340.0,628594.0,0.04095393097950639
2011-06-24,31956.0,32778.0,31083.0,32676.0,467900.0,0.042629227823867355
2011-06-27,32162.0,32573.0,31802.0,31957.0,253177.0,-0.02200391724813322
2011-06-28,32624.0,32676.0,31186.0,31186.0,233609.0,-0.024126169540319764
2011-06-29,31853.0,31905.0,30672.0,30878.0,223337.0,-0.009876226511896347
2011-06-30,30877.0,31802.0,30877.0,31494.0,160799.0,0.019949478593173087
2011-07-01,32059.0,33498.0,31853.0,33344.0,480829.0,0.05874134755826499
2011-07-04,33960.0,35450.0,33960.0,35399.0,625095.0,0.06163027831094059
2011-07-05,35450.0,35655.0,34217.0,35399.0,431323.0,0.0
2011-07-06,35296.0,35296.0,34422.0,34423.0,230233.0,-0.02757140032204297
2011-07-07,34422.0,35296.0,33652.0,34166.0,250121.0,-0.007465938471370892
2011-07-08,35193.0,36272.0,34577.0,36272.0,487675.0,0.06164022712638295
2011-07-11,36477.0,36837.0,35347.0,35348.0,328687.0,-0.025474194971327746
2011-07-12,34320.0,34833.0,33087.0,33190.0,313972.0,-0.061050130134661096
2011-07-13,33549.0,34011.0,31237.0,31340.0,905106.0,-0.055739680626694765
2011-07-14,31648.0,31648.0,30518.0,30826.0,391887.0,-0.016400765794511774
2011-07-15,30775.0,31494.0,30723.0,31083.0,438334.0,0.008337118017258227
2011-07-18,32008.0,32778.0,31699.0,32625.0,673703.0,0.04960911108966326
2011-07-19,32059.0,32265.0,30929.0,31494.0,563883.0,-0.03466666666666662
2011-07-20,32265.0,32727.0,31340.0,31648.0,476936.0,0.004889820283228596
2011-07-21,31442.0,31751.0,30929.0,31340.0,229462.0,-0.00973205257836196
2011-07-22,32008.0,32316.0,31494.0,31854.0,270709.0,0.016400765794511774
2011-07-25,31853.0,32008.0,31340.0,31392.0,194137.0,-0.014503673008099405
2011-07-26,31648.0,32265.0,31442.0,32162.0,299285.0,0.024528542303771772
2011-07-27,32008.0,32162.0,31648.0,31648.0,195301.0,-0.01598159318450343
2011-07-28,30723.0,31340.0,30723.0,31032.0,245833.0,-0.01946410515672392
2011-07-29,31288.0,32419.0,30929.0,32419.0,509458.0,0.04469579788605316
2011-08-01,33395.0,35450.0,33189.0,35348.0,942046.0,0.09034825256793866
2011-08-02,35039.0,35244.0,34011.0,34063.0,712168.0,-0.036352834672400136
2011-08-03,32778.0,33395.0,32059.0,33241.0,360340.0,-0.024131755864134075
2011-08-04,33909.0,34217.0,31340.0,31392.0,404192.0,-0.05562407869799346
2011-08-05,27743.0,30107.0,27743.0,29080.0,551012.0,-0.07364933741080526
2011-08-08,27743.0,28668.0,24763.0,24867.0,836136.0,-0.14487620357634112
2011-08-09,23325.0,23684.0,21167.0,22812.0,796019.0,-0.08263964290022918
2011-08-10,24866.0,26202.0,24250.0,26202.0,498678.0,0.14860599684376652
2011-08-11,24147.0,27641.0,24147.0,26819.0,611201.0,0.023547820777039874
2011-08-12,27846.0,28103.0,26356.0,26408.0,442607.0,-0.015324956187777294
2011-08-16,27795.0,28360.0,27538.0,27641.0,304508.0,0.04669039684943965
2011-08-17,26202.0,26767.0,24096.0,24199.0,1557883.0,-0.12452516189718177
2011-08-18,24250.0,25380.0,21321.0,21990.0,1604043.0,-0.09128476383321626
2011-08-19,20396.0,20859.0,18701.0,18701.0,1218392.0,-0.14956798544793093
2011-08-22,18290.0,19831.0,18187.0,18496.0,711816.0,-0.010961980642746338
2011-08-23,19112.0,19831.0,18906.0,19523.0,533178.0,0.05552551903114189
2011-08-24,19883.0,20396.0,18547.0,18701.0,826975.0,-0.04210418480766276
2011-08-25,19061.0,19317.0,16543.0,17057.0,2053357.0,-0.08790973744719532
2011-08-26,16800.0,17365.0,15824.0,16698.0,1112958.0,-0.021047077446209816
2011-08-29,17211.0,17571.0,16851.0,17211.0,925654.0,0.030722242184692883
2011-08-30,17776.0,18547.0,17571.0,17879.0,1104585.0,0.03881238742664572
2011-08-31,18187.0,18752.0,17776.0,18033.0,872471.0,0.008613457128474833
2011-09-01,18290.0,18444.0,17262.0,17263.0,1061540.0,-0.04269949536960016
2011-09-02,17262.0,18341.0,17108.0,17982.0,892571.0,0.041649771186931694
2011-09-05,17673.0,17725.0,16543.0,16646.0,503358.0,-0.07429651874096321
2011-09-06,16338.0,17314.0,16029.0,16030.0,564582.0,-0.03700588730025234
2011-09-07,16646.0,17211.0,16389.0,17109.0,412447.0,0.06731129132875857
2011-09-08,17416.0,17519.0,16543.0,17057.0,377038.0,-0.003039336021976702
2011-09-09,16954.0,18187.0,16800.0,17674.0,806775.0,0.036172832268277055
2011-09-14,17879.0,17982.0,16646.0,16903.0,427396.0,-0.04362340160688016
2011-09-15,17571.0,19420.0,17468.0,19010.0,2634999.0,0.12465242856297709
2011-09-16,19317.0,19369.0,18393.0,19164.0,1176865.0,0.008100999473961146
2011-09-19,18598.0,19061.0,18033.0,18033.0,621096.0,-0.059016906700062655
2011-09-20,17776.0,18290.0,17365.0,18239.0,635227.0,0.011423501358620358
2011-09-21,18598.0,20705.0,18393.0,19729.0,2618276.0,0.08169307527824987
2011-09-22,18958.0,19163.0,18290.0,18599.0,842154.0,-0.05727609103350395
2011-09-23,17262.0,17930.0,17057.0,17314.0,715008.0,-0.06908973600731227
2011-09-26,17879.0,18444.0,15670.0,15927.0,1260535.0,-0.08010858264987875
2011-09-27,16903.0,17571.0,16646.0,17160.0,687344.0,0.07741570917310225
2011-09-28,17468.0,17827.0,16338.0,16338.0,571896.0,-0.04790209790209787
2011-09-29,15926.0,17314.0,15926.0,17263.0,613554.0,0.05661647692496019
2011-09-30,17262.0,18084.0,17160.0,17417.0,502505.0,0.008920813300121733
2011-10-04,16081.0,16594.0,15978.0,16595.0,384736.0,-0.04719526899006721
2011-10-05,16903.0,17519.0,16183.0,16287.0,649954.0,-0.018559807170834608
2011-10-06,17314.0,18701.0,17108.0,18033.0,1756179.0,0.10720206299502677
