Code,ISU_CD,Name,Market,Dept,MarketId,Close,Marcap,Stocks,source
082800,KR7082800004,비보존 제약,KOSDAQ,중견기업부,KSQ,2905,176390629730,60719666,FinanceDataReader.StockListing(KRX)
318410,KR7318410008,비비씨,KOSDAQ,중견기업부,KSQ,5930,32942590990,5555243,FinanceDataReader.StockListing(KRX)
419540,KR7419540000,비스토스,KOSDAQ,벤처기업부,KSQ,3315,19751608695,5958253,FinanceDataReader.StockListing(KRX)
146320,KR7146320007,비씨엔씨,KOSDAQ,벤처기업부,KSQ,10710,137065755330,12797923,FinanceDataReader.StockListing(KRX)
200780,KR7200780005,비씨월드제약,KOSDAQ,중견기업부,KSQ,3090,32956892490,10665661,FinanceDataReader.StockListing(KRX)
413640,KR7413640004,비아이매트릭스,KOSDAQ,벤처기업부,KSQ,6050,43601987000,7206940,FinanceDataReader.StockListing(KRX)
141000,KR7141000000,비아트론,KOSDAQ,벤처기업부,KSQ,8930,108184360300,12114710,FinanceDataReader.StockListing(KRX)
083650,KR7083650002,비에이치아이,KOSDAQ,우량기업부,KSQ,51800,1602918625000,30944375,FinanceDataReader.StockListing(KRX)
0068Y0,KR70068Y0003,비엔케이제3호스팩,KOSDAQ,SPAC(소속부없음),KSQ,1990,8576900000,4310000,FinanceDataReader.StockListing(KRX)
065170,KR7065170003,비엘팜텍,KOSDAQ,투자주의환기종목(소속부없음),KSQ,4595,128263878835,27913793,FinanceDataReader.StockListing(KRX)
086670,KR7086670007,비엠티,KOSDAQ,우량기업부,KSQ,15570,154546029450,9925885,FinanceDataReader.StockListing(KRX)
488900,KR7488900002,비츠로넥스텍,KOSDAQ,기술성장기업부,KSQ,8220,238186361460,28976443,FinanceDataReader.StockListing(KRX)
054220,KR7054220009,비츠로시스,KOSDAQ,벤처기업부,KSQ,1461,18394889976,12590616,FinanceDataReader.StockListing(KRX)
042370,KR7042370007,비츠로테크,KOSDAQ,우량기업부,KSQ,9000,235800225000,26200025,FinanceDataReader.StockListing(KRX)
050090,KR7050090000,비케이홀딩스,KOSDAQ,투자주의환기종목(소속부없음),KSQ,397,9343289795,23534735,FinanceDataReader.StockListing(KRX)
148780,KR7148780000,비큐AI,KOSDAQ,기술성장기업부,KSQ,476,14968165100,31445725,FinanceDataReader.StockListing(KRX)
307870,KR7307870006,비투엔,KOSDAQ,벤처기업부,KSQ,1085,80614724225,74299285,FinanceDataReader.StockListing(KRX)
377030,KR7377030002,비트맥스,KOSDAQ,관리종목(소속부없음),KSQ,1448,15485433280,10694360,FinanceDataReader.StockListing(KRX)
032850,KR7032850000,비트컴퓨터,KOSDAQ,벤처기업부,KSQ,4150,68986665950,16623293,FinanceDataReader.StockListing(KRX)
049470,KR7049470008,비트플래닛,KOSDAQ,중견기업부,KSQ,1470,34611001530,23544899,FinanceDataReader.StockListing(KRX)
238200,KR7238200000,비피도,KOSDAQ,벤처기업부,KSQ,2515,20572700000,8180000,FinanceDataReader.StockListing(KRX)
093190,KR7093190007,빅솔론,KOSDAQ,우량기업부,KSQ,8160,156989464800,19238905,FinanceDataReader.StockListing(KRX)
065450,KR7065450009,빅텍,KOSDAQ,벤처기업부,KSQ,3095,91289510285,29495803,FinanceDataReader.StockListing(KRX)
044480,KR7044480002,빌리언스,KOSDAQ,중견기업부,KSQ,1123,37340778668,33250916,FinanceDataReader.StockListing(KRX)
069540,KR7069540003,빛과전자,KOSDAQ,벤처기업부,KSQ,1934,217946128798,112691897,FinanceDataReader.StockListing(KRX)
072950,KR7072950009,빛샘전자,KOSDAQ,벤처기업부,KSQ,7700,62005097000,8052610,FinanceDataReader.StockListing(KRX)
451250,KR7451250005,삐아,KOSDAQ,벤처기업부,KSQ,7580,77512147660,10225877,FinanceDataReader.StockListing(KRX)
143240,KR7143240000,사람인,KOSDAQ,우량기업부,KSQ,15720,168718531320,10732731,FinanceDataReader.StockListing(KRX)
466410,KR7466410008,사이냅소프트,KOSDAQ,벤처기업부,KSQ,8310,41857661130,5037023,FinanceDataReader.StockListing(KRX)
223310,KR7223310004,사토시홀딩스,KOSDAQ,중견기업부,KSQ,4080,21234939360,5204642,FinanceDataReader.StockListing(KRX)
452430,KR7452430002,사피엔반도체,KOSDAQ,기술성장기업부,KSQ,28950,238994437950,8255421,FinanceDataReader.StockListing(KRX)
419120,KR7419120001,산돌,KOSDAQ,중견기업부,KSQ,2690,38260109410,14223089,FinanceDataReader.StockListing(KRX)
122350,KR7122350002,삼기,KOSDAQ,중견기업부,KSQ,1866,71541372648,38339428,FinanceDataReader.StockListing(KRX)
419050,KR7419050000,삼기에너지솔루션즈,KOSDAQ,중견기업부,KSQ,1703,97405196720,57196240,FinanceDataReader.StockListing(KRX)
014970,KR7014970008,삼륭물산,KOSDAQ,중견기업부,KSQ,4570,67750250000,14825000,FinanceDataReader.StockListing(KRX)
018310,KR7018310003,삼목에스폼,KOSDAQ,우량기업부,KSQ,14990,220353000000,14700000,FinanceDataReader.StockListing(KRX)
012210,KR7012210001,삼미금속,KOSDAQ,중견기업부,KSQ,7610,175422516190,23051579,FinanceDataReader.StockListing(KRX)
053700,KR7053700001,삼보모터스,KOSDAQ,우량기업부,KSQ,3865,103256400805,26715757,FinanceDataReader.StockListing(KRX)
009620,KR7009620006,삼보산업,KOSDAQ,투자주의환기종목(소속부없음),KSQ,683,11934091784,17473048,FinanceDataReader.StockListing(KRX)
023600,KR7023600000,삼보판지,KOSDAQ,우량기업부,KSQ,8610,137831463000,16008300,FinanceDataReader.StockListing(KRX)
0044K0,KR70044K0008,삼성스팩10호,KOSDAQ,SPAC(소속부없음),KSQ,1999,15032480000,7520000,FinanceDataReader.StockListing(KRX)
0071M0,KR70071M0002,삼성스팩11호,KOSDAQ,SPAC(소속부없음),KSQ,2002,11531520000,5760000,FinanceDataReader.StockListing(KRX)
0096B0,KR70096B0006,삼성스팩12호,KOSDAQ,SPAC(소속부없음),KSQ,1991,13100780000,6580000,FinanceDataReader.StockListing(KRX)
0115H0,KR70115H0007,삼성스팩13호,KOSDAQ,SPAC(소속부없음),KSQ,1998,14685300000,7350000,FinanceDataReader.StockListing(KRX)
009300,KR7009300005,삼아제약,KOSDAQ,우량기업부,KSQ,12800,81536000000,6370000,FinanceDataReader.StockListing(KRX)
482630,KR7482630001,삼양엔씨켐,KOSDAQ,중견기업부,KSQ,14820,324384309600,21888280,FinanceDataReader.StockListing(KRX)
484590,KR7484590005,삼양컴텍,KOSDAQ,벤처기업부,KSQ,6760,278582642000,41210450,FinanceDataReader.StockListing(KRX)
036670,KR7036670008,삼양케이씨아이,KOSDAQ,우량기업부,KSQ,5230,58942100000,11270000,FinanceDataReader.StockListing(KRX)
361670,KR7361670003,삼영에스앤씨,KOSDAQ,기술성장기업부,KSQ,3000,17002974000,5667658,FinanceDataReader.StockListing(KRX)
054540,KR7054540000,삼영엠텍,KOSDAQ,우량기업부,KSQ,7580,98540000000,13000000,FinanceDataReader.StockListing(KRX)
065570,KR7065570004,삼영이엔씨,KOSDAQ,관리종목(소속부없음),KSQ,764,12295692232,16093838,FinanceDataReader.StockListing(KRX)
014950,KR7014950000,삼익제약,KOSDAQ,벤처기업부,KSQ,4840,48436725920,10007588,FinanceDataReader.StockListing(KRX)
032280,KR7032280000,삼일,KOSDAQ,중견기업부,KSQ,1239,20088638010,16213590,FinanceDataReader.StockListing(KRX)
002290,KR7002290005,삼일기업공사,KOSDAQ,우량기업부,KSQ,3480,43152000000,12400000,FinanceDataReader.StockListing(KRX)
037460,KR7037460003,삼지전자,KOSDAQ,우량기업부,KSQ,35000,571148270000,16318522,FinanceDataReader.StockListing(KRX)
032750,KR7032750002,삼진,KOSDAQ,우량기업부,KSQ,2840,25648386480,9031122,FinanceDataReader.StockListing(KRX)
0013V0,KR70013V0002,삼진식품,KOSDAQ,중견기업부,KSQ,5300,52568876800,9918656,FinanceDataReader.StockListing(KRX)
054090,KR7054090006,삼진엘앤디,KOSDAQ,중견기업부,KSQ,982,24509965824,24959232,FinanceDataReader.StockListing(KRX)
000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,KSQ,204500,4797053024000,23457472,FinanceDataReader.StockListing(KRX)
024950,KR7024950008,삼천리자전거,KOSDAQ,중견기업부,KSQ,3280,40672000000,12400000,FinanceDataReader.StockListing(KRX)
437730,KR7437730005,삼현,KOSDAQ,기술성장기업부,KSQ,37000,1173179979000,31707567,FinanceDataReader.StockListing(KRX)
017480,KR7017480005,삼현철강,KOSDAQ,우량기업부,KSQ,4795,74048657550,15442890,FinanceDataReader.StockListing(KRX)
046390,KR7046390001,삼화네트웍스,KOSDAQ,중견기업부,KSQ,1904,32880505392,17269173,FinanceDataReader.StockListing(KRX)
027580,KR7027580000,상보,KOSDAQ,중견기업부,KSQ,1429,16914008395,11836255,FinanceDataReader.StockListing(KRX)
038540,KR7038540001,상상인,KOSDAQ,중견기업부,KSQ,2130,117849306690,55328313,FinanceDataReader.StockListing(KRX)
091580,KR7091580001,상신이디피,KOSDAQ,우량기업부,KSQ,15400,205254572600,13328219,FinanceDataReader.StockListing(KRX)
263810,KR7263810004,상신전자,KOSDAQ,중견기업부,KSQ,2395,38139955875,15924825,FinanceDataReader.StockListing(KRX)
089980,KR7089980007,상아프론테크,KOSDAQ,우량기업부,KSQ,15280,244312485360,15989037,FinanceDataReader.StockListing(KRX)
042940,KR7042940007,상지건설,KOSDAQ,중견기업부,KSQ,7600,51898211200,6828712,FinanceDataReader.StockListing(KRX)
042600,KR7042600007,새로닉스,KOSDAQ,중견기업부,KSQ,10290,127838576460,12423574,FinanceDataReader.StockListing(KRX)
107600,KR7107600009,새빗켐,KOSDAQ,벤처기업부,KSQ,14050,79255403700,5640954,FinanceDataReader.StockListing(KRX)
411080,KR7411080005,샌즈랩,KOSDAQ,기술성장기업부,KSQ,4130,63055344940,15267638,FinanceDataReader.StockListing(KRX)
252990,KR7252990007,샘씨엔에스,KOSDAQ,우량기업부,KSQ,11950,719603773550,60217889,FinanceDataReader.StockListing(KRX)
378800,KR7378800007,샤페론,KOSDAQ,기술성장기업부,KSQ,537,24832507647,46243031,FinanceDataReader.StockListing(KRX)
294630,KR7294630009,서남,KOSDAQ,기술성장기업부,KSQ,2570,67761439830,26366319,FinanceDataReader.StockListing(KRX)
038070,KR7038070009,서린바이오,KOSDAQ,중견기업부,KSQ,4480,41667028480,9300676,FinanceDataReader.StockListing(KRX)
079650,KR7079650008,서산,KOSDAQ,중견기업부,KSQ,3675,73500000000,20000000,FinanceDataReader.StockListing(KRX)
100660,KR7100660000,서암기계공업,KOSDAQ,중견기업부,KSQ,3280,41328000000,12600000,FinanceDataReader.StockListing(KRX)
019770,KR7019770007,서연탑메탈,KOSDAQ,우량기업부,KSQ,3220,37513000000,11650000,FinanceDataReader.StockListing(KRX)
092190,KR7092190008,서울바이오시스,KOSDAQ,투자주의환기종목(소속부없음),KSQ,6440,295392386520,45868383,FinanceDataReader.StockListing(KRX)
063170,KR7063170005,서울옥션,KOSDAQ,중견기업부,KSQ,4825,85760838275,17774267,FinanceDataReader.StockListing(KRX)
027040,KR7027040005,서울전자통신,KOSDAQ,중견기업부,KSQ,1968,27390169392,13917769,FinanceDataReader.StockListing(KRX)
018680,KR7018680009,서울제약,KOSDAQ,벤처기업부,KSQ,2275,26524950725,11659319,FinanceDataReader.StockListing(KRX)
036120,KR7036120004,서울평가정보,KOSDAQ,중견기업부,KSQ,1545,54299025000,35145000,FinanceDataReader.StockListing(KRX)
093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,KSQ,4875,90675000000,18600000,FinanceDataReader.StockListing(KRX)
189860,KR7189860000,서전기전,KOSDAQ,벤처기업부,KSQ,4300,41704754000,9698780,FinanceDataReader.StockListing(KRX)
178320,KR7178320008,서진시스템,KOSDAQ,중견기업부,KSQ,46950,2988402102150,63650737,FinanceDataReader.StockListing(KRX)
122690,KR7122690001,서진오토모티브,KOSDAQ,중견기업부,KSQ,1707,39396136362,23079166,FinanceDataReader.StockListing(KRX)
140070,KR7140070004,서플러스글로벌,KOSDAQ,벤처기업부,KSQ,1674,61917912000,36988000,FinanceDataReader.StockListing(KRX)
011370,KR7011370004,서한,KOSDAQ,우량기업부,KSQ,836,84348107140,100894865,FinanceDataReader.StockListing(KRX)
065710,KR7065710006,서호전기,KOSDAQ,우량기업부,KSQ,44800,230720000000,5150000,FinanceDataReader.StockListing(KRX)
035890,KR7035890003,서희건설,KOSDAQ,중견기업부,KSQ,2260,519367112820,229808457,FinanceDataReader.StockListing(KRX)
357550,KR7357550003,석경에이티,KOSDAQ,기술성장기업부,KSQ,36950,201562250000,5455000,FinanceDataReader.StockListing(KRX)
003100,KR7003100005,선광,KOSDAQ,우량기업부,KSQ,19000,125400000000,6600000,FinanceDataReader.StockListing(KRX)
067370,KR7067370007,선바이오,KOSDAQ,기술성장기업부,KSQ,6400,78168582400,12213841,FinanceDataReader.StockListing(KRX)
171090,KR7171090004,선익시스템,KOSDAQ,우량기업부,KSQ,53800,543521278800,10102626,FinanceDataReader.StockListing(KRX)
086710,KR7086710001,선진뷰티사이언스,KOSDAQ,우량기업부,KSQ,7490,91402567200,12203280,FinanceDataReader.StockListing(KRX)
037350,KR7037350006,성도이엔지,KOSDAQ,우량기업부,KSQ,9160,139323600000,15210000,FinanceDataReader.StockListing(KRX)
458650,KR7458650009,성우,KOSDAQ,벤처기업부,KSQ,8340,125480887800,15045670,FinanceDataReader.StockListing(KRX)
081580,KR7081580003,성우전자,KOSDAQ,중견기업부,KSQ,2370,36754298910,15508143,FinanceDataReader.StockListing(KRX)
045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,KSQ,2565,27053085780,10547012,FinanceDataReader.StockListing(KRX)
015750,KR7015750003,성우하이텍,KOSDAQ,우량기업부,KSQ,6130,490400000000,80000000,FinanceDataReader.StockListing(KRX)
340930,KR7340930007,성원에너텍,KOSDAQ,관리종목(소속부없음),KSQ,806,55513882710,68875785,FinanceDataReader.StockListing(KRX)
365340,KR7365340009,성일하이텍,KOSDAQ,기술성장기업부,KSQ,38300,494878704500,12921115,FinanceDataReader.StockListing(KRX)
080470,KR7080470008,성창오토텍,KOSDAQ,벤처기업부,KSQ,3045,22228500000,7300000,FinanceDataReader.StockListing(KRX)
043260,KR7043260009,성호전자,KOSDAQ,우량기업부,KSQ,21250,1520570227500,71556246,FinanceDataReader.StockListing(KRX)
148150,KR7148150006,세경하이테크,KOSDAQ,우량기업부,KSQ,3095,110005021710,35542818,FinanceDataReader.StockListing(KRX)
061090,KR7061090007,세나테크놀로지,KOSDAQ,중견기업부,KSQ,36800,201205840000,5467550,FinanceDataReader.StockListing(KRX)
188260,KR7188260004,세니젠,KOSDAQ,투자주의환기종목(소속부없음),KSQ,2045,27123802285,13263473,FinanceDataReader.StockListing(KRX)
053060,KR7053060000,세동,KOSDAQ,중견기업부,KSQ,1444,25497313036,17657419,FinanceDataReader.StockListing(KRX)
340440,KR7340440007,세림B&G,KOSDAQ,벤처기업부,KSQ,875,24831068500,28378364,FinanceDataReader.StockListing(KRX)
017510,KR7017510009,세명전기,KOSDAQ,벤처기업부,KSQ,7710,117546660000,15246000,FinanceDataReader.StockListing(KRX)
0017J0,KR70017J0004,세미티에스,KOSDAQ,벤처기업부,KSQ,4220,127176549060,30136623,FinanceDataReader.StockListing(KRX)
490470,KR7490470002,세미파이브,KOSDAQ,기술성장기업부,KSQ,19750,672002440000,34025440,FinanceDataReader.StockListing(KRX)
011560,KR7011560000,세보엠이씨,KOSDAQ,우량기업부,KSQ,25100,253130287200,10084872,FinanceDataReader.StockListing(KRX)
396300,KR7396300006,세아메카닉스,KOSDAQ,우량기업부,KSQ,3275,86753112500,26489500,FinanceDataReader.StockListing(KRX)
100700,KR7100700004,세운메디칼,KOSDAQ,우량기업부,KSQ,2235,97893000000,43800000,FinanceDataReader.StockListing(KRX)
024830,KR7024830002,세원물산,KOSDAQ,관리종목(소속부없음),KSQ,9320,77822000000,8350000,FinanceDataReader.StockListing(KRX)
258830,KR7258830009,세종메디칼,KOSDAQ,관리종목(소속부없음),KSQ,412,31223976612,75786351,FinanceDataReader.StockListing(KRX)
036630,KR7036630002,세종텔레콤,KOSDAQ,우량기업부,KSQ,6310,63100000000,10000000,FinanceDataReader.StockListing(KRX)
039310,KR7039310008,세중,KOSDAQ,중견기업부,KSQ,1042,18882777014,18121667,FinanceDataReader.StockListing(KRX)
067770,KR7067770008,세진티에스,KOSDAQ,중견기업부,KSQ,2110,17716811230,8396593,FinanceDataReader.StockListing(KRX)
053450,KR7053450003,세코닉스,KOSDAQ,우량기업부,KSQ,3440,50887242320,14792803,FinanceDataReader.StockListing(KRX)
252500,KR7252500004,세화피앤씨,KOSDAQ,중견기업부,KSQ,550,22817514500,41486390,FinanceDataReader.StockListing(KRX)
321370,KR7321370009,센서뷰,KOSDAQ,기술성장기업부,KSQ,2040,105396408240,51664906,FinanceDataReader.StockListing(KRX)
347000,KR7347000002,센코,KOSDAQ,기술성장기업부,KSQ,1775,67114251650,37810846,FinanceDataReader.StockListing(KRX)
331920,KR7331920009,셀레믹스,KOSDAQ,기술성장기업부,KSQ,11290,110607870330,9796977,FinanceDataReader.StockListing(KRX)
352770,KR7352770002,셀레스트라,KOSDAQ,관리종목(소속부없음),KSQ,5250,13610136750,2592407,FinanceDataReader.StockListing(KRX)
471820,KR7471820001,셀로맥스사이언스,KOSDAQ,벤처기업부,KSQ,4495,50806441105,11302879,FinanceDataReader.StockListing(KRX)
049180,KR7049180003,셀루메드,KOSDAQ,투자주의환기종목(소속부없음),KSQ,1009,83975227728,83226192,FinanceDataReader.StockListing(KRX)
299660,KR7299660001,셀리드,KOSDAQ,기술성장기업부,KSQ,1430,42189257110,29502977,FinanceDataReader.StockListing(KRX)
108860,KR7108860008,셀바스AI,KOSDAQ,벤처기업부,KSQ,7290,196208819100,26914790,FinanceDataReader.StockListing(KRX)
208370,KR7208370007,셀바스헬스케어,KOSDAQ,벤처기업부,KSQ,2790,71816173560,25740564,FinanceDataReader.StockListing(KRX)
318160,KR7318160009,셀바이오휴먼텍,KOSDAQ,벤처기업부,KSQ,6110,57052204430,9337513,FinanceDataReader.StockListing(KRX)
308430,KR7308430008,셀비온,KOSDAQ,기술성장기업부,KSQ,16490,212807588990,12905251,FinanceDataReader.StockListing(KRX)
068760,KR7068760008,셀트리온제약,KOSDAQ,우량기업부,KSQ,41350,1836036428200,44402332,FinanceDataReader.StockListing(KRX)
068940,KR7068940006,셀피글로벌,KOSDAQ,관리종목(소속부없음),KSQ,778,35720093048,45912716,FinanceDataReader.StockListing(KRX)
007720,KR7007720006,소노스퀘어,KOSDAQ,중견기업부,KSQ,299,30139334550,100800450,FinanceDataReader.StockListing(KRX)
290690,KR7290690007,소룩스,KOSDAQ,중견기업부,KSQ,4230,222496350300,52599610,FinanceDataReader.StockListing(KRX)
950200,KR8840150005,소마젠,KOSDAQ,외국기업(소속부없음),KSQ,2995,57611978735,19236053,FinanceDataReader.StockListing(KRX)
032680,KR7032680001,소프트센,KOSDAQ,중견기업부,KSQ,830,17310381230,20855881,FinanceDataReader.StockListing(KRX)
032685,KR7032681009,소프트센우,KOSDAQ,중견기업부,KSQ,12150,867048300,71362,FinanceDataReader.StockListing(KRX)
258790,KR7258790005,소프트캠프,KOSDAQ,벤처기업부,KSQ,3715,18568521040,4998256,FinanceDataReader.StockListing(KRX)
066910,KR7066910001,손오공,KOSDAQ,중견기업부,KSQ,1987,26599237784,13386632,FinanceDataReader.StockListing(KRX)
215090,KR7215090002,솔디펜스,KOSDAQ,벤처기업부,KSQ,1400,32417925400,23155661,FinanceDataReader.StockListing(KRX)
035610,KR7035610005,솔본,KOSDAQ,투자주의환기종목(소속부없음),KSQ,3865,105692278405,27345997,FinanceDataReader.StockListing(KRX)
304100,KR7304100001,솔트룩스,KOSDAQ,기술성장기업부,KSQ,12190,153519092450,12593855,FinanceDataReader.StockListing(KRX)
328380,KR7328380001,솔트웨어,KOSDAQ,벤처기업부,KSQ,2570,17611066350,6852555,FinanceDataReader.StockListing(KRX)
086980,KR7086980000,쇼박스,KOSDAQ,중견기업부,KSQ,2030,127155140000,62638000,FinanceDataReader.StockListing(KRX)
050960,KR7050960004,수산아이앤티,KOSDAQ,벤처기업부,KSQ,8030,54210530000,6751000,FinanceDataReader.StockListing(KRX)
084180,KR7084180009,수성웹툰,KOSDAQ,중견기업부,KSQ,457,8259947331,18074283,FinanceDataReader.StockListing(KRX)
253840,KR7253840003,수젠텍,KOSDAQ,중견기업부,KSQ,3750,62787000000,16743200,FinanceDataReader.StockListing(KRX)
298830,KR7298830001,슈어소프트테크,KOSDAQ,우량기업부,KSQ,4170,222921940830,53458499,FinanceDataReader.StockListing(KRX)
236200,KR7236200002,슈프리마,KOSDAQ,우량기업부,KSQ,46800,326397754800,6974311,FinanceDataReader.StockListing(KRX)
094840,KR7094840006,슈프리마에이치큐,KOSDAQ,벤처기업부,KSQ,12000,117673308000,9806109,FinanceDataReader.StockListing(KRX)
192440,KR7192440006,슈피겐코리아,KOSDAQ,우량기업부,KSQ,29250,181828617750,6216363,FinanceDataReader.StockListing(KRX)
424960,KR7424960003,스마트레이더시스템,KOSDAQ,기술성장기업부,KSQ,3995,65858014450,16485110,FinanceDataReader.StockListing(KRX)
099440,KR7099440000,스맥,KOSDAQ,중견기업부,KSQ,2820,192446371080,68243394,FinanceDataReader.StockListing(KRX)
066590,KR7066590001,스모트로닉,KOSDAQ,중견기업부,KSQ,2230,86251799510,38677937,FinanceDataReader.StockListing(KRX)
276040,KR7276040003,스코넥,KOSDAQ,관리종목(소속부없음),KSQ,327,7073119545,21630335,FinanceDataReader.StockListing(KRX)
060240,KR7060240009,스타코링크,KOSDAQ,관리종목(소속부없음),KSQ,1976,11502414560,5821060,FinanceDataReader.StockListing(KRX)
115570,KR7115570004,스타플렉스,KOSDAQ,중견기업부,KSQ,2460,19641889680,7984508,FinanceDataReader.StockListing(KRX)
330730,KR7330730003,스톤브릿지벤처스,KOSDAQ,벤처기업부,KSQ,4805,87536673150,18217830,FinanceDataReader.StockListing(KRX)
352090,KR7352090005,스톰테크,KOSDAQ,우량기업부,KSQ,3575,96070967850,26872998,FinanceDataReader.StockListing(KRX)
408900,KR7408900009,스튜디오미르,KOSDAQ,중견기업부,KSQ,1132,37076315628,32752929,FinanceDataReader.StockListing(KRX)
415380,KR7415380005,스튜디오삼익,KOSDAQ,중견기업부,KSQ,1949,22302358275,11442975,FinanceDataReader.StockListing(KRX)
475040,KR7475040002,스트라드비젼,KOSDAQ,기술성장기업부,KSQ,4915,261749003270,53255138,FinanceDataReader.StockListing(KRX)
013810,KR7013810007,스페코,KOSDAQ,중견기업부,KSQ,1878,27522972660,14655470,FinanceDataReader.StockListing(KRX)
347700,KR7347700007,스피어,KOSDAQ,기술성장기업부,KSQ,24500,1263008369000,51551362,FinanceDataReader.StockListing(KRX)
049830,KR7049830003,승일,KOSDAQ,중견기업부,KSQ,6560,40226654720,6132112,FinanceDataReader.StockListing(KRX)
020710,KR7020710000,시공테크,KOSDAQ,우량기업부,KSQ,3645,73074850650,20047970,FinanceDataReader.StockListing(KRX)
033170,KR7033170002,시그네틱스,KOSDAQ,중견기업부,KSQ,477,40892408163,85728319,FinanceDataReader.StockListing(KRX)
048870,KR7048870000,시너지이노베이션,KOSDAQ,중견기업부,KSQ,1690,148900767470,88106963,FinanceDataReader.StockListing(KRX)
025320,KR7025320003,시노펙스,KOSDAQ,우량기업부,KSQ,4490,413809413970,92162453,FinanceDataReader.StockListing(KRX)
340810,KR7340810001,시선AI,KOSDAQ,기술성장기업부,KSQ,2380,32475042880,13644976,FinanceDataReader.StockListing(KRX)
269620,KR7269620001,시스웍,KOSDAQ,관리종목(소속부없음),KSQ,889,132090012299,148582691,FinanceDataReader.StockListing(KRX)
056090,KR7056090004,시지메드텍,KOSDAQ,벤처기업부,KSQ,1004,103672072144,103259036,FinanceDataReader.StockListing(KRX)
429270,KR7429270002,시지트로닉스,KOSDAQ,기술성장기업부,KSQ,3815,24603816265,6449231,FinanceDataReader.StockListing(KRX)
418250,KR7418250007,시큐레터,KOSDAQ,관리종목(소속부없음),KSQ,6550,47629012750,7271605,FinanceDataReader.StockListing(KRX)
131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,KSQ,3670,28105671070,7658221,FinanceDataReader.StockListing(KRX)
290520,KR7290520006,신도기연,KOSDAQ,벤처기업부,KSQ,1496,23541301344,15736164,FinanceDataReader.StockListing(KRX)
001000,KR7001000009,신라섬유,KOSDAQ,중견기업부,KSQ,1074,26074077960,24277540,FinanceDataReader.StockListing(KRX)
025870,KR7025870007,신라에스지,KOSDAQ,중견기업부,KSQ,2045,8180000000,4000000,FinanceDataReader.StockListing(KRX)
215600,KR7215600008,신라젠,KOSDAQ,중견기업부,KSQ,2290,317287661560,138553564,FinanceDataReader.StockListing(KRX)
065350,KR7065350001,신성델타테크,KOSDAQ,우량기업부,KSQ,29600,813524860800,27483948,FinanceDataReader.StockListing(KRX)
416180,KR7416180008,신성에스티,KOSDAQ,벤처기업부,KSQ,20150,182151526700,9039778,FinanceDataReader.StockListing(KRX)
162300,KR7162300008,신스틸,KOSDAQ,우량기업부,KSQ,1758,72906689556,41471382,FinanceDataReader.StockListing(KRX)
002800,KR7002800001,신신제약,KOSDAQ,우량기업부,KSQ,4355,66067527500,15170500,FinanceDataReader.StockListing(KRX)
472220,KR7472220003,신영스팩10호,KOSDAQ,SPAC(소속부없음),KSQ,2100,9849000000,4690000,FinanceDataReader.StockListing(KRX)
0091W0,KR70091W0006,신영스팩11호,KOSDAQ,SPAC(소속부없음),KSQ,2015,12227020000,6068000,FinanceDataReader.StockListing(KRX)
017000,KR7017000001,신원종합개발,KOSDAQ,우량기업부,KSQ,2750,32087074250,11668027,FinanceDataReader.StockListing(KRX)
012790,KR7012790002,신일제약,KOSDAQ,우량기업부,KSQ,5260,63048542900,11986415,FinanceDataReader.StockListing(KRX)
138070,KR7138070008,신진에스엠,KOSDAQ,중견기업부,KSQ,1263,22106546652,17503204,FinanceDataReader.StockListing(KRX)
226330,KR7226330009,신테카바이오,KOSDAQ,기술성장기업부,KSQ,1620,39298729500,24258475,FinanceDataReader.StockListing(KRX)
474660,KR7474660008,신한제12호스팩,KOSDAQ,SPAC(소속부없음),KSQ,2065,11398800000,5520000,FinanceDataReader.StockListing(KRX)
474930,KR7474930005,신한제13호스팩,KOSDAQ,SPAC(소속부없음),KSQ,2085,7547700000,3620000,FinanceDataReader.StockListing(KRX)
487360,KR7487360000,신한제14호스팩,KOSDAQ,SPAC(소속부없음),KSQ,2015,11364600000,5640000,FinanceDataReader.StockListing(KRX)
487830,KR7487830002,신한제15호스팩,KOSDAQ,SPAC(소속부없음),KSQ,2040,8874000000,4350000,FinanceDataReader.StockListing(KRX)
496070,KR7496070004,신한제16호스팩,KOSDAQ,SPAC(소속부없음),KSQ,2002,11251240000,5620000,FinanceDataReader.StockListing(KRX)
0130D0,KR70130D0002,신한제17호스팩,KOSDAQ,SPAC(소속부없음),KSQ,1985,10599900000,5340000,FinanceDataReader.StockListing(KRX)
0129K0,KR70129K0006,신한제18호스팩,KOSDAQ,SPAC(소속부없음),KSQ,1978,11116360000,5620000,FinanceDataReader.StockListing(KRX)
056700,KR7056700008,신화인터텍,KOSDAQ,중견기업부,KSQ,1513,44081392683,29135091,FinanceDataReader.StockListing(KRX)
187270,KR7187270004,신화콘텍,KOSDAQ,벤처기업부,KSQ,2940,29822904300,10143845,FinanceDataReader.StockListing(KRX)
095190,KR7095190005,신화프리텍,KOSDAQ,중견기업부,KSQ,2015,131499830930,65260462,FinanceDataReader.StockListing(KRX)
